Req	X_Coor	Y_Coor	Arr
0	200	200	-1
1	49	187	2
2	287	279	3
3	277	143	9
4	142	238	11
5	250	183	12
6	163	207	12
7	206	286	15
8	100	15	17
9	110	241	27
10	65	335	48
11	3	2	55
12	377	29	65
13	110	241	66
14	251	70	72
15	74	231	78
16	57	381	83
17	376	19	93
18	26	260	100
19	348	319	107
20	74	231	111
21	41	399	117
22	230	139	121
23	84	221	123
24	156	4	128
25	353	357	136
26	23	317	145
27	57	381	150
28	168	15	158
29	153	315	185
30	65	335	186
31	2	200	197
32	102	149	197
33	376	19	199
34	2	200	201
35	36	288	235
36	74	231	249
37	377	29	254
38	327	11	290
39	29	86	298
40	60	319	300
41	365	303	314
42	285	184	320
43	278	221	328
44	2	200	329
45	230	139	357
46	251	70	359
47	26	260	366
48	147	210	370
49	147	210	421
50	153	315	425
51	277	143	442
52	303	258	449
53	110	290	465
54	376	19	465
55	63	166	472
56	56	156	475
