Req	X_Coor	Y_Coor	Arr
0	100	100	-1
1	54	37	1
2	13	139	4
3	56	148	4
4	196	126	4
5	81	183	8
6	180	66	10
7	71	114	22
8	152	122	23
9	196	126	24
10	70	28	25
11	191	124	25
12	168	58	26
13	75	170	38
14	196	126	43
15	60	71	47
16	75	170	55
17	173	42	59
18	28	77	60
19	121	46	69
20	112	42	71
21	103	77	74
22	188	70	77
23	95	50	83
24	168	58	87
25	75	170	89
26	150	26	92
27	138	61	96
28	121	46	97
29	125	53	101
30	35	9	108
31	86	69	123
32	115	50	125
33	60	71	134
34	49	99	139
35	178	61	142
36	74	55	148
37	38	101	157
38	120	39	159
39	184	140	161
40	35	9	164
41	173	42	169
42	115	75	174
43	63	149	193
44	6	193	196
45	151	180	201
46	155	107	203
47	178	127	205
48	60	71	206
49	182	110	219
50	186	149	230
51	56	148	231
52	120	39	233
53	191	138	233
54	178	61	241
55	55	51	243
56	143	116	249
57	31	79	255
58	63	151	256
59	85	193	262
60	121	46	265
61	41	186	265
62	121	50	269
63	36	104	271
64	55	51	279
65	71	114	281
66	196	126	287
67	121	46	288
68	172	161	299
69	113	151	299
70	32	47	303
71	77	119	304
72	176	134	307
73	75	173	313
74	137	59	315
75	31	79	316
76	85	193	323
77	173	42	327
78	63	151	356
79	28	77	360
80	150	26	368
81	6	193	373
82	53	79	377
83	114	72	377
84	143	116	377
85	28	77	379
86	188	70	380
87	36	104	381
88	30	183	388
89	49	99	390
90	53	180	413
91	67	70	413
92	135	45	414
93	184	140	424
94	152	122	435
95	53	175	443
96	184	140	452
97	6	193	453
98	188	70	454
99	188	70	464
100	25	48	469
101	55	87	473
102	186	149	476
103	186	8	479
104	115	75	480
