Req	X_Coor	Y_Coor	Arr
0	100	100	-1
1	182	110	3
2	138	61	3
3	38	101	5
4	182	89	9
5	151	132	10
6	28	127	12
7	135	45	22
8	66	3	22
9	137	59	25
10	168	58	28
11	137	158	40
12	44	10	40
13	114	112	41
14	193	12	48
15	75	170	49
16	63	151	53
17	123	90	54
18	123	90	56
19	121	46	68
20	38	101	73
21	53	175	75
22	196	126	78
23	188	70	83
24	80	190	89
25	178	127	90
26	173	42	92
27	63	149	95
28	155	107	97
29	50	135	97
30	150	26	116
31	28	77	118
32	75	170	120
33	7	119	125
34	67	70	126
35	67	70	127
36	47	118	127
37	114	112	143
38	137	158	145
39	191	138	151
40	55	87	165
41	127	143	165
42	184	140	168
43	13	139	171
44	182	110	179
45	155	107	180
46	138	61	191
47	60	71	196
48	75	173	197
49	49	99	198
50	81	183	201
51	80	190	211
52	173	42	216
53	137	59	219
54	151	180	231
55	95	50	250
56	28	77	266
57	121	50	268
58	151	132	270
59	126	100	290
60	70	28	306
61	191	138	307
62	137	158	308
63	6	193	317
64	27	97	327
65	114	72	330
66	150	26	333
67	104	88	334
68	56	148	348
69	49	99	350
70	176	134	354
71	125	78	371
72	75	170	373
73	138	61	386
74	53	180	387
75	155	107	394
76	135	45	406
77	80	190	419
78	55	87	424
79	60	153	425
80	54	37	425
81	94	31	428
82	112	42	429
83	184	140	430
84	114	72	430
85	138	61	437
86	158	20	443
87	60	153	445
88	36	104	445
89	60	71	448
90	175	60	448
91	103	77	471
92	125	78	476
93	123	90	476
94	127	143	478
95	25	48	479
