Req	X_Coor	Y_Coor	Arr	E	L
0	100	100	-1	0	540
1	122	13	0	300	360
2	78	119	9	420	480
3	63	149	10	360	420
4	92	178	15	60	120
5	68	115	16	120	180
6	13	152	16	240	300
7	164	37	19	300	360
8	172	114	20	300	360
9	135	45	22	240	300
10	75	173	28	60	120
11	174	185	29	60	120
12	98	4	32	60	120
13	103	70	33	180	240
14	125	49	38	180	240
15	172	179	41	300	360
16	78	119	45	240	300
17	75	173	52	300	360
18	104	5	53	180	240
19	83	118	57	60	120
20	26	45	62	300	360
21	57	157	69	120	180
22	140	3	77	240	300
23	195	97	81	360	420
24	67	138	87	360	420
25	190	110	89	420	480
26	59	57	97	120	180
27	89	39	99	240	300
28	18	35	105	480	540
29	180	147	106	360	420
30	65	53	115	480	540
31	5	73	116	180	240
32	63	149	122	240	300
33	22	61	124	180	240
34	26	45	129	420	480
35	79	115	130	300	360
36	7	151	130	300	360
37	63	58	134	300	360
38	67	127	136	480	540
39	21	85	141	480	540
40	80	167	143	360	420
41	79	115	143	300	360
42	95	50	149	300	360
43	187	92	153	420	480
44	180	147	156	180	240
45	92	178	162	420	480
46	92	178	164	240	300
47	85	192	167	420	480
48	75	173	168	300	360
49	185	123	168	180	240
50	99	45	168	300	360
51	68	115	169	180	240
52	48	30	177	420	480
53	41	43	182	300	360
54	129	176	182	360	420
55	89	39	183	240	300
56	63	149	185	240	300
57	172	179	185	420	480
58	73	81	186	360	420
59	103	77	186	240	300
60	127	143	186	420	480
61	164	37	187	300	360
62	5	73	189	300	360
63	39	112	192	240	300
64	68	50	199	240	300
65	21	85	200	480	540
66	98	4	216	300	360
67	35	160	217	240	300
68	140	3	220	300	360
69	138	69	230	480	540
70	60	153	232	240	300
71	26	138	237	360	420
72	124	191	239	480	540
73	79	193	246	300	360
74	140	3	252	360	420
75	85	192	260	420	480
76	79	193	263	360	420
77	67	138	272	420	480
78	135	45	275	360	420
79	59	57	276	420	480
80	103	77	284	300	360
81	162	118	285	420	480
82	48	30	288	480	540
83	154	7	289	360	420
84	122	58	293	360	420
85	103	70	294	420	480
86	12	69	294	300	360
87	12	69	294	480	540
88	79	193	295	420	480
89	66	58	303	420	480
90	48	106	311	360	420
91	35	160	311	360	420
92	98	4	314	360	420
93	164	37	325	360	420
94	193	111	328	360	420
95	22	61	328	420	480
96	97	129	330	360	420
97	26	138	331	360	420
98	187	92	333	420	480
99	122	58	335	360	420
100	97	67	340	420	480
101	140	3	340	360	420
102	41	43	346	420	480
103	89	39	351	480	540
104	22	61	354	420	480
105	164	37	356	360	420
106	20	59	359	480	540
107	7	151	361	480	540
108	187	92	369	480	540
109	79	193	376	420	480
110	8	89	376	420	480
111	179	151	378	420	480
112	83	118	379	420	480
113	26	138	382	420	480
114	80	167	386	480	540
115	59	57	387	480	540
116	39	112	388	480	540
117	39	112	389	480	540
118	28	193	405	420	480
119	188	125	409	420	480
120	67	138	410	480	540
121	22	61	415	420	480
122	65	53	418	420	480
123	68	50	419	420	480
124	127	143	424	480	540
125	48	106	436	480	540
126	59	57	436	480	540
127	122	13	437	480	540
128	68	115	450	480	540
129	22	61	453	480	540
130	140	4	459	480	540
131	149	78	460	480	540
132	110	184	460	480	540
133	122	13	465	480	540
134	80	167	465	480	540
135	103	70	471	480	540
136	98	4	473	480	540
137	95	50	475	480	540
