Req	X_Coor	Y_Coor	Arr	E	L
0	100	100	-1	0	540
1	35	90	9	300	360
2	82	100	10	120	180
3	12	186	38	240	300
4	190	122	42	420	480
5	169	36	48	60	120
6	160	136	54	180	240
7	107	23	68	300	360
8	106	83	78	420	480
9	101	164	91	180	240
10	84	133	92	360	420
11	62	120	96	240	300
12	127	46	105	180	240
13	92	55	106	180	240
14	43	98	109	120	180
15	2	178	115	180	240
16	100	47	123	420	480
17	102	146	123	360	420
18	173	56	125	300	360
19	97	71	125	240	300
20	84	10	127	180	240
21	97	71	129	240	300
22	84	10	134	300	360
23	127	46	141	420	480
24	93	117	148	240	300
25	6	66	148	420	480
26	180	126	149	420	480
27	26	169	178	240	300
28	38	94	181	240	300
29	190	122	190	420	480
30	33	73	213	300	360
31	84	10	219	300	360
32	102	146	220	480	540
33	68	16	233	300	360
34	51	190	237	420	480
35	15	57	246	480	540
36	169	36	247	420	480
37	12	186	256	300	360
38	138	132	269	360	420
39	68	16	277	360	420
40	143	140	283	300	360
41	107	23	286	360	420
42	101	164	307	480	540
43	68	16	309	420	480
44	43	101	313	480	540
45	143	140	328	360	420
46	48	166	344	360	420
47	125	72	368	420	480
48	99	156	372	420	480
49	31	63	373	480	540
50	107	73	379	480	540
51	2	178	380	420	480
52	68	190	382	480	540
53	6	66	394	420	480
54	110	150	398	420	480
55	135	146	409	420	480
56	55	195	415	480	540
57	55	195	424	480	540
58	135	146	427	480	540
59	43	101	430	480	540
60	33	188	431	480	540
61	120	70	443	480	540
62	190	122	444	480	540
63	77	126	448	480	540
64	127	46	466	480	540
65	90	74	475	480	540
66	62	120	478	480	540
67	107	73	478	480	540
