Req	X_Coor	Y_Coor	Arr	E	L
0	100	100	-1	0	540
1	175	70	1	60	120
2	89	27	18	240	300
3	20	54	21	180	240
4	92	55	22	300	360
5	73	112	23	300	360
6	152	149	24	480	540
7	67	89	27	60	120
8	128	80	29	300	360
9	11	83	35	120	180
10	133	168	51	300	360
11	164	124	51	60	120
12	64	172	54	240	300
13	69	167	59	420	480
14	50	181	75	360	420
15	84	10	80	180	240
16	93	1	86	180	240
17	92	39	90	300	360
18	163	125	95	180	240
19	31	63	101	420	480
20	138	132	102	480	540
21	92	39	107	420	480
22	173	56	111	360	420
23	73	112	112	240	300
24	175	70	115	360	420
25	91	43	121	420	480
26	163	125	132	420	480
27	106	83	139	420	480
28	17	99	142	180	240
29	143	30	143	420	480
30	160	136	150	420	480
31	91	49	155	480	540
32	33	73	156	180	240
33	126	39	164	300	360
34	92	55	164	180	240
35	132	51	165	300	360
36	70	89	167	360	420
37	91	43	170	480	540
38	164	124	189	300	360
39	170	83	192	240	300
40	54	73	212	300	360
41	68	190	214	300	360
42	190	122	223	300	360
43	108	82	231	300	360
44	26	169	232	420	480
45	6	59	239	240	300
46	125	72	247	420	480
47	48	166	248	360	420
48	2	178	256	480	540
49	93	117	259	420	480
50	69	167	262	360	420
51	107	73	274	300	360
52	60	197	276	360	420
53	97	71	279	300	360
54	130	47	290	360	420
55	126	39	292	480	540
56	132	51	296	480	540
57	93	1	310	480	540
58	16	146	314	420	480
59	67	89	316	480	540
60	50	181	317	360	420
61	61	101	338	360	420
62	145	144	343	360	420
63	106	127	345	420	480
64	124	154	360	420	480
65	121	52	364	480	540
66	170	64	367	420	480
67	139	102	374	420	480
68	68	16	376	480	540
69	152	149	391	420	480
70	91	49	409	480	540
71	139	102	410	420	480
72	70	89	417	480	540
73	89	27	419	480	540
74	164	61	424	480	540
75	93	117	426	480	540
76	168	43	436	480	540
77	43	98	438	480	540
78	35	90	440	480	540
79	90	74	447	480	540
80	82	100	448	480	540
81	54	73	450	480	540
82	6	95	450	480	540
83	74	31	454	480	540
84	20	54	462	480	540
85	15	57	467	480	540
86	107	23	477	480	540
