Req	X_Coor	Y_Coor	Arr	E	L
0	70	70	-1	0	540
1	103	55	1	258	318
2	130	16	10	431	491
3	128	0	17	249	309
4	58	85	21	36	96
5	38	16	24	231	291
6	115	41	24	474	534
7	50	29	33	334	394
8	115	41	38	138	198
9	78	61	41	152	212
10	92	123	43	417	477
11	30	58	46	300	360
12	60	89	46	330	390
13	114	63	46	238	298
14	79	128	53	224	284
15	105	26	54	446	506
16	94	104	55	359	419
17	61	66	56	472	532
18	49	48	59	119	179
19	98	75	61	223	283
20	116	34	62	462	522
21	123	64	64	71	131
22	101	68	66	150	210
23	101	68	68	226	286
24	94	104	69	217	277
25	37	115	74	353	413
26	50	29	76	395	455
27	92	123	84	469	529
28	80	63	95	391	451
29	13	80	95	274	334
30	113	67	96	223	283
31	28	115	99	100	160
32	64	89	107	232	292
33	96	138	114	300	360
34	95	121	116	257	317
35	58	85	117	190	250
36	65	80	117	382	442
37	95	121	119	315	375
38	62	73	119	245	305
39	27	44	126	421	481
40	26	24	129	454	514
41	114	63	131	142	202
42	18	107	136	342	402
43	65	80	137	354	414
44	96	23	137	161	221
45	66	117	145	274	334
46	4	15	150	189	249
47	15	94	157	270	330
48	67	84	158	276	336
49	117	55	161	198	258
50	11	23	166	444	504
51	64	78	166	298	358
52	103	55	168	171	231
53	116	34	169	375	435
54	47	57	174	369	429
55	69	48	175	442	502
56	20	93	176	302	362
57	79	128	180	382	442
58	66	131	180	203	263
59	101	59	191	286	346
60	123	64	193	347	407
61	57	87	196	203	263
62	98	116	206	461	521
63	123	64	208	212	272
64	13	80	210	444	504
65	101	32	214	385	445
66	115	41	215	473	533
67	119	20	215	381	441
68	50	29	219	479	539
69	62	128	220	464	524
70	104	51	220	290	350
71	69	48	223	313	373
72	95	68	228	478	538
73	104	51	231	412	472
74	95	121	235	272	332
75	74	56	236	427	487
76	61	107	244	412	472
77	122	11	259	417	477
78	92	123	261	311	371
79	49	48	270	447	507
80	28	115	271	398	458
81	80	63	271	362	422
82	96	62	272	353	413
83	49	48	274	275	335
84	104	51	274	321	381
85	94	56	281	436	496
86	95	68	284	399	459
87	67	123	284	443	503
88	26	24	285	292	352
89	28	115	286	436	496
90	30	58	286	405	465
91	94	18	291	453	513
92	106	0	295	327	387
93	104	51	296	302	362
94	115	41	301	323	383
95	29	10	317	408	468
96	123	64	319	405	465
97	94	104	324	418	478
98	117	55	328	407	467
99	119	20	333	369	429
100	26	102	337	465	525
101	114	63	342	466	526
102	46	52	348	386	446
103	106	0	354	437	497
104	61	107	356	443	503
105	79	128	362	463	523
106	58	85	375	426	486
107	101	68	379	384	444
108	57	87	382	382	442
109	49	70	385	388	448
110	37	111	385	395	455
111	66	117	407	415	475
112	37	111	408	478	538
113	98	75	413	452	512
114	58	85	414	466	526
115	19	116	417	472	532
116	94	18	424	460	520
117	122	11	425	426	486
118	20	109	429	452	512
119	116	34	437	475	535
120	74	56	438	451	511
121	67	123	440	445	505
122	130	16	441	457	517
123	129	77	447	480	540
124	15	94	449	469	529
125	30	106	455	477	537
126	64	89	456	465	525
127	26	24	456	477	537
128	101	32	458	470	530
129	101	32	459	465	525
130	66	117	459	474	534
131	26	102	463	472	532
132	38	16	467	480	540
133	94	18	468	480	540
134	96	62	472	473	533
135	106	0	476	479	539
136	106	81	478	478	538
137	64	78	479	479	539
