Req	X_Coor	Y_Coor	Arr	E	L
0	40	50	-1	0	540
1	55	54	0	420	480
2	24	58	5	60	120
3	22	85	13	360	420
4	92	30	13	300	360
5	55	60	14	420	480
6	22	75	18	420	480
7	55	85	21	180	240
8	53	43	23	60	120
9	20	80	24	360	420
10	38	5	28	480	540
11	50	35	29	60	120
12	87	30	36	240	300
13	30	60	37	240	300
14	67	85	42	120	180
15	49	58	48	180	240
16	42	10	56	180	240
17	65	55	56	240	300
18	26	52	60	240	300
19	58	75	60	360	420
20	47	47	60	300	360
21	47	47	60	300	360
22	20	82	60	240	300
23	60	80	60	300	360
24	92	30	69	300	360
25	25	30	70	240	300
26	40	60	72	360	420
27	38	5	72	240	300
28	45	30	75	480	540
29	49	58	78	240	300
30	26	52	80	360	420
31	12	24	83	180	240
32	20	82	90	360	420
33	55	54	99	180	240
34	44	5	104	180	240
35	57	48	105	360	420
36	45	30	105	120	180
37	49	58	107	420	480
38	55	60	112	240	300
39	64	42	115	240	300
40	22	85	119	300	360
41	62	80	121	480	540
42	2	45	126	180	240
43	15	60	126	300	360
44	65	35	128	180	240
45	20	80	128	180	240
46	42	5	131	420	480
47	67	5	132	240	300
48	6	68	134	480	540
49	85	25	134	420	480
50	24	58	137	180	240
51	10	20	138	300	360
52	45	30	141	360	420
53	18	80	142	360	420
54	42	5	143	180	240
55	22	85	148	360	420
56	8	40	151	180	240
57	42	10	151	300	360
58	8	40	152	180	240
59	35	69	158	480	540
60	23	3	165	420	480
61	20	82	167	360	420
62	47	47	170	360	420
63	40	15	177	480	540
64	42	15	182	240	300
65	57	29	182	480	540
66	42	10	185	240	300
67	67	5	188	240	300
68	95	35	190	240	300
69	10	35	192	240	300
70	87	30	199	360	420
71	64	42	202	240	300
72	57	29	204	420	480
73	2	45	208	420	480
74	2	60	211	240	300
75	18	75	216	240	300
76	55	54	234	480	540
77	5	35	238	360	420
78	85	35	240	300	360
79	60	80	241	420	480
80	53	43	241	480	540
81	58	75	246	300	360
82	22	75	250	360	420
83	49	42	255	300	360
84	63	23	258	360	420
85	60	85	262	480	540
86	95	30	270	420	480
87	0	45	271	420	480
88	10	35	273	480	540
89	41	37	275	300	360
90	55	20	286	480	540
91	61	52	291	480	540
92	63	65	292	480	540
93	56	37	293	420	480
94	30	25	295	360	420
95	2	40	297	360	420
96	37	31	298	420	480
97	55	20	302	480	540
98	2	60	303	360	420
99	15	80	304	360	420
100	65	85	305	360	420
101	15	60	305	420	480
102	18	75	308	420	480
103	53	43	311	360	420
104	67	85	312	420	480
105	22	85	314	360	420
106	57	29	320	480	540
107	58	75	320	480	540
108	40	60	323	480	540
109	40	15	323	360	420
110	55	82	330	480	540
111	20	50	334	360	420
112	45	30	336	480	540
113	55	54	337	480	540
114	31	67	343	360	420
115	35	69	344	360	420
116	40	15	354	360	420
117	55	54	361	420	480
118	2	60	370	480	540
119	37	31	374	420	480
120	35	40	374	480	540
121	24	58	376	420	480
122	10	40	379	420	480
123	8	56	379	420	480
124	60	85	381	480	540
125	22	85	383	420	480
126	25	30	384	480	540
127	63	23	385	480	540
128	37	31	386	480	540
129	53	43	388	420	480
130	20	50	388	420	480
131	55	60	388	420	480
132	35	69	388	420	480
133	2	45	389	420	480
134	0	40	393	480	540
135	60	85	394	480	540
136	31	52	396	420	480
137	0	45	399	480	540
138	26	35	402	420	480
139	8	56	405	480	540
140	15	80	407	420	480
141	65	20	408	420	480
142	57	48	416	420	480
143	67	5	419	480	540
144	18	80	423	480	540
145	38	5	423	480	540
146	20	80	425	480	540
147	0	40	425	480	540
148	65	82	427	480	540
149	15	10	430	480	540
150	15	60	430	480	540
151	20	85	432	480	540
152	2	60	435	480	540
153	10	20	435	480	540
154	92	30	438	480	540
155	10	20	440	480	540
156	25	85	443	480	540
157	30	25	444	480	540
158	5	45	455	480	540
159	67	85	455	480	540
160	35	5	455	480	540
161	42	15	459	480	540
162	42	10	464	480	540
163	62	80	469	480	540
164	4	18	473	480	540
165	55	60	478	480	540
166	63	23	479	480	540
