Req	X_Coor	Y_Coor	Arr
0	40	50	-1
1	38	10	56
2	72	45	77
3	44	25	98
4	92	30	110
5	42	10	112
6	34	25	127
7	22	75	132
8	20	50	134
9	60	60	158
10	23	52	165
11	50	35	171
12	75	55	173
13	95	35	174
14	38	10	184
15	5	45	205
16	38	10	210
17	33	35	216
18	55	85	227
19	20	55	237
20	60	60	237
21	15	75	243
22	42	10	244
23	30	50	262
24	34	60	262
25	8	45	262
26	28	52	262
27	60	85	266
28	10	40	282
29	28	52	284
30	42	58	288
31	5	45	300
32	34	60	320
33	62	40	326
34	62	69	362
35	8	62	365
36	5	35	390
37	38	5	423
38	95	35	425
39	26	32	430
40	42	65	430
41	90	35	436
42	48	20	459
43	34	60	470
44	5	45	472
