Req	X_Coor	Y_Coor	Arr
0	40	50	-1
1	20	50	0
2	45	35	1
3	60	66	1
4	42	58	6
5	30	35	16
6	45	65	17
7	62	40	19
8	25	30	36
9	38	10	47
10	8	40	52
11	65	60	54
12	90	35	58
13	34	25	59
14	8	45	77
15	33	35	89
16	72	55	97
17	20	55	102
18	60	66	104
19	95	35	106
20	45	35	116
21	36	18	120
22	47	40	124
23	28	70	144
24	42	10	165
25	26	32	186
26	62	69	188
27	25	50	196
28	5	45	198
29	53	35	241
30	50	40	260
31	47	40	280
32	28	70	284
33	35	32	287
34	55	85	299
35	53	35	333
36	38	5	341
37	10	35	366
38	25	35	366
39	92	30	366
40	30	56	372
41	36	18	380
42	92	30	384
43	0	45	411
44	53	30	418
45	34	60	424
46	20	80	427
47	30	35	440
48	47	35	457
49	2	40	460
