Req	X_Coor	Y_Coor	Arr
0	70	70	-1
1	89	24	5
2	100	106	7
3	99	28	11
4	103	82	14
5	13	48	19
6	116	132	22
7	97	12	31
8	16	92	34
9	78	63	36
10	118	114	43
11	119	114	44
12	122	113	49
13	91	95	61
14	113	71	62
15	99	28	62
16	137	137	62
17	61	48	64
18	116	132	77
19	82	100	84
20	103	69	94
21	99	28	97
22	32	106	99
23	4	44	115
24	113	35	125
25	91	95	128
26	56	139	133
27	57	59	134
28	66	91	136
29	6	25	139
30	97	29	151
31	50	106	154
32	13	48	164
33	67	55	165
34	85	106	177
35	118	131	184
36	92	107	193
37	8	87	195
38	21	44	198
39	107	63	201
40	103	69	202
41	79	72	203
42	56	139	204
43	119	114	207
44	17	37	213
45	61	48	221
46	137	101	222
47	103	69	225
48	90	44	245
49	122	113	246
50	140	42	248
51	6	25	250
52	86	102	252
53	86	37	263
54	119	114	264
55	4	44	267
56	127	108	269
57	85	106	271
58	86	37	271
59	35	90	273
60	97	29	275
61	63	50	280
62	82	100	284
63	109	139	288
64	137	101	298
65	4	44	300
66	78	63	311
67	50	106	312
68	16	62	315
69	92	22	321
70	4	44	325
71	103	69	326
72	57	53	331
73	92	107	334
74	50	106	335
75	85	106	341
76	100	106	352
77	122	113	352
78	66	82	356
79	94	105	366
80	118	114	370
81	94	105	372
82	110	99	373
83	66	82	376
84	21	44	399
85	118	108	399
86	78	63	410
87	34	108	413
88	35	90	418
89	82	100	425
90	17	37	425
91	89	24	433
92	67	55	433
93	58	95	439
94	54	41	441
95	94	105	443
96	86	36	458
97	89	24	461
98	122	113	475
