Req	X_Coor	Y_Coor	Arr
0	70	70	-1
1	121	124	1
2	122	131	3
3	121	110	8
4	15	18	12
5	118	131	15
6	59	56	15
7	48	47	18
8	20	39	19
9	118	108	20
10	92	107	25
11	84	36	25
12	89	39	26
13	107	25	26
14	21	115	26
15	20	39	34
16	16	92	35
17	39	13	37
18	100	106	37
19	6	25	43
20	118	114	43
21	107	63	47
22	119	114	49
23	137	101	51
24	127	108	54
25	121	110	56
26	105	2	66
27	121	134	69
28	8	87	71
29	125	68	72
30	17	43	75
31	54	41	82
32	1	34	89
33	16	39	90
34	83	12	91
35	127	108	91
36	22	38	92
37	91	95	95
38	137	127	101
39	118	131	101
40	110	99	115
41	119	139	120
42	103	69	120
43	108	30	124
44	113	45	128
45	16	39	130
46	109	131	131
47	100	106	131
48	103	82	131
49	97	29	143
50	89	24	144
51	121	134	160
52	16	92	168
53	84	36	170
54	15	9	171
55	102	60	174
56	58	95	177
57	35	90	191
58	10	86	191
59	137	127	198
60	115	134	198
61	139	110	203
62	99	34	208
63	117	92	209
64	58	95	219
65	113	45	229
66	50	112	233
67	107	25	238
68	70	94	238
69	119	114	239
70	16	92	241
71	36	105	242
72	115	134	243
73	116	83	245
74	109	71	245
75	89	39	248
76	118	114	254
77	84	88	256
78	118	131	257
79	137	96	258
80	61	34	260
81	102	60	261
82	10	86	261
83	122	131	265
84	108	30	269
85	84	36	271
86	120	14	273
87	92	107	273
88	105	2	276
89	100	99	285
90	70	94	286
91	115	134	292
92	15	18	293
93	20	39	293
94	91	95	294
95	139	110	302
96	16	39	321
97	121	124	323
98	10	86	325
99	21	115	330
100	120	14	336
101	84	88	336
102	4	44	337
103	119	114	342
104	61	59	342
105	8	138	343
106	39	13	347
107	35	102	352
108	50	112	358
109	90	101	361
110	117	92	365
111	59	56	367
112	6	25	367
113	83	12	368
114	118	131	375
115	35	102	376
116	58	95	379
117	78	63	383
118	35	90	384
119	15	9	395
120	61	34	398
121	33	0	403
122	110	99	408
123	118	114	412
124	109	131	417
125	35	90	423
126	118	108	424
127	66	91	438
128	59	52	444
129	108	30	445
130	16	39	446
131	10	86	446
132	109	131	447
133	118	114	456
134	48	47	459
135	94	104	459
136	94	104	460
137	96	26	471
138	54	41	472
139	8	87	473
140	58	95	473
141	13	48	476
142	119	139	477
143	100	99	478
144	125	108	478
