Req	X_Coor	Y_Coor	Arr
0	200	200	-1
1	203	40	4
2	247	377	5
3	299	399	7
4	294	118	10
5	248	126	14
6	294	249	16
7	150	49	16
8	206	286	21
9	278	221	21
10	103	361	25
11	159	164	29
12	194	65	33
13	73	292	40
14	186	355	43
15	248	126	44
16	343	322	45
17	122	105	46
18	73	292	50
19	366	97	56
20	213	305	56
21	49	222	64
22	52	94	67
23	60	319	67
24	287	343	67
25	294	249	73
26	246	244	76
27	85	128	81
28	186	355	82
29	395	167	83
30	194	65	87
31	186	355	88
32	137	68	89
33	52	94	94
34	343	335	97
35	247	377	98
36	194	65	105
37	244	135	106
38	342	154	106
39	137	68	107
40	278	221	111
41	122	105	114
42	246	244	114
43	374	163	115
44	343	322	119
45	170	114	123
46	306	361	132
47	349	135	133
48	345	195	135
49	320	166	136
50	325	45	136
51	31	360	141
52	125	122	143
53	236	260	143
54	395	167	144
55	170	114	146
56	343	322	148
57	80	365	148
58	325	45	150
59	223	41	151
60	103	361	156
61	294	13	158
62	223	41	163
63	246	244	164
64	116	102	166
65	31	360	167
66	73	292	180
67	349	135	184
68	344	236	188
69	18	235	190
70	320	166	201
71	345	195	204
72	154	68	205
73	92	238	209
74	220	238	210
75	236	260	216
76	57	381	219
77	191	167	220
78	342	154	221
79	343	335	224
80	170	114	230
81	306	361	234
82	349	135	236
83	294	249	239
84	287	343	242
85	52	94	243
86	238	124	245
87	244	135	248
88	294	118	249
89	300	64	251
90	359	31	251
91	374	163	253
92	49	222	253
93	238	124	254
94	213	305	256
95	78	194	262
96	80	365	266
97	137	68	282
98	369	118	287
99	78	194	289
100	168	100	291
101	344	236	297
102	191	167	303
103	138	306	309
104	78	194	315
105	206	286	326
106	80	365	326
107	16	114	333
108	234	37	333
109	221	225	338
110	31	360	349
111	206	286	353
112	168	100	353
113	168	100	355
114	287	279	355
115	299	399	363
116	56	156	363
117	75	238	366
118	244	135	367
119	300	64	369
120	137	68	370
121	342	154	372
122	168	100	377
123	194	65	377
124	18	235	378
125	287	343	384
126	343	322	384
127	366	97	388
128	350	207	393
129	246	244	397
130	370	57	399
131	168	223	399
132	29	9	408
133	150	49	415
134	395	167	416
135	85	128	419
136	31	360	420
137	168	223	426
138	244	285	431
139	142	385	434
140	247	377	440
141	349	249	442
142	345	195	446
143	221	225	450
144	125	122	452
145	345	195	457
146	57	381	458
147	16	294	461
148	349	135	467
149	73	292	467
150	395	167	471
151	168	100	472
152	38	366	473
