Req	X_Coor	Y_Coor	Arr
0	150	150	-1
1	18	184	3
2	236	240	4
3	67	154	6
4	246	133	13
5	241	71	16
6	212	270	20
7	235	242	24
8	248	280	27
9	168	176	28
10	14	177	28
11	61	138	34
12	233	245	38
13	236	240	43
14	296	235	50
15	67	154	51
16	88	124	55
17	106	77	55
18	277	100	59
19	157	276	61
20	233	245	63
21	235	242	65
22	64	91	67
23	279	189	69
24	168	176	74
25	229	40	77
26	206	157	81
27	131	220	83
28	54	285	84
29	255	57	85
30	155	180	85
31	113	188	97
32	30	145	103
33	1	272	103
34	241	71	106
35	12	198	108
36	132	297	115
37	264	61	115
38	89	61	116
39	241	71	124
40	248	280	126
41	29	8	127
42	1	272	132
43	67	175	143
44	207	20	147
45	252	219	147
46	170	53	151
47	213	68	159
48	67	175	168
49	241	71	168
50	134	146	174
51	131	220	174
52	241	183	179
53	157	276	186
54	168	176	201
55	89	61	203
56	277	100	218
57	155	180	221
58	137	104	222
59	67	175	229
60	238	103	230
61	61	138	231
62	132	297	231
63	137	104	234
64	64	91	238
65	61	138	257
66	223	74	263
67	223	74	264
68	235	242	267
69	246	133	267
70	168	176	270
71	278	177	271
72	157	221	277
73	5	195	279
74	227	26	281
75	206	157	282
76	134	148	285
77	234	213	286
78	246	133	288
79	235	242	293
80	149	294	293
81	250	130	298
82	52	63	301
83	255	132	301
84	246	133	302
85	255	132	304
86	137	104	319
87	112	43	320
88	108	80	320
89	176	235	320
90	220	74	324
91	134	146	327
92	88	124	344
93	165	113	362
94	156	182	363
95	206	157	365
96	229	40	365
97	241	183	366
98	157	221	367
99	159	300	369
100	278	177	370
101	235	242	370
102	88	124	370
103	54	285	382
104	277	100	382
105	159	300	383
106	137	104	384
107	255	132	384
108	37	126	389
109	235	242	396
110	279	189	402
111	64	91	424
112	235	242	427
113	207	20	429
114	12	198	431
115	255	132	433
116	217	73	436
117	264	61	445
118	152	241	447
119	34	5	451
120	132	297	458
121	206	157	469
122	51	217	470
123	167	176	471
124	263	291	476
125	217	69	478
