Req	X_Coor	Y_Coor	Arr
0	70	70	-1
1	82	103	11
2	23	39	13
3	121	124	16
4	138	24	17
5	97	115	25
6	60	84	26
7	119	73	27
8	108	30	29
9	104	32	41
10	109	131	45
11	60	84	47
12	138	78	56
13	104	32	68
14	37	138	99
15	23	19	104
16	33	0	127
17	139	68	129
18	104	139	134
19	140	36	146
20	44	36	178
21	103	44	184
22	120	14	185
23	103	44	187
24	23	39	200
25	84	88	207
26	82	100	211
27	82	100	243
28	12	138	249
29	136	123	253
30	54	106	257
31	119	73	272
32	47	83	293
33	108	30	293
34	95	135	299
35	4	44	312
36	88	29	321
37	86	40	322
38	108	30	329
39	34	72	330
40	66	91	338
41	34	72	340
42	103	44	364
43	56	129	408
44	15	4	438
45	104	32	467
