Req	X_Coor	Y_Coor	Arr
0	70	70	-1
1	104	32	20
2	22	104	22
3	65	80	39
4	67	96	48
5	98	4	56
6	99	34	82
7	36	124	98
8	44	36	118
9	36	124	119
10	39	13	120
11	138	78	124
12	73	96	147
13	50	106	155
14	104	32	165
15	17	138	188
16	139	73	226
17	35	90	237
18	86	40	244
19	26	130	255
20	98	4	260
21	19	120	279
22	112	13	281
23	139	68	295
24	32	52	301
25	109	139	312
26	46	133	330
27	120	14	335
28	121	123	349
29	106	10	357
30	109	78	360
31	92	22	362
32	44	58	363
33	88	29	369
34	120	14	381
35	44	36	389
36	5	99	404
37	138	78	404
38	88	29	433
39	80	103	437
40	103	44	441
41	13	48	445
42	119	73	446
43	104	32	449
44	23	19	451
45	135	65	454
46	50	106	466
47	104	32	475
