Req	X_Coor	Y_Coor	Arr	E	L
0	100	100	-1	0	540
1	135	171	2	440	500
2	87	196	5	323	383
3	143	5	25	295	355
4	24	140	28	185	245
5	25	165	29	42	102
6	28	160	46	65	125
7	24	140	48	215	275
8	135	0	51	331	391
9	87	196	51	159	219
10	95	50	53	374	434
11	184	140	55	229	289
12	92	178	56	146	206
13	185	124	57	406	466
14	10	153	68	405	465
15	123	36	75	369	429
16	60	58	76	326	386
17	3	75	81	180	240
18	13	152	81	271	331
19	141	4	83	376	436
20	50	67	84	116	176
21	196	137	90	371	431
22	53	31	92	359	419
23	50	31	94	329	389
24	100	53	97	137	197
25	143	5	97	477	537
26	113	100	103	398	458
27	143	179	103	377	437
28	99	45	103	311	371
29	83	197	105	340	400
30	189	83	118	446	506
31	50	67	120	395	455
32	123	36	123	405	465
33	185	124	132	249	309
34	198	132	133	401	461
35	26	45	135	165	225
36	123	36	137	313	373
37	8	74	147	407	467
38	41	187	159	176	236
39	85	110	162	437	497
40	60	58	167	253	313
41	119	37	172	376	436
42	10	153	179	385	445
43	60	58	183	312	372
44	92	178	186	474	534
45	181	89	187	351	411
46	113	100	190	403	463
47	46	131	190	352	412
48	53	61	190	191	251
49	60	58	193	463	523
50	71	131	197	381	441
51	50	31	198	274	334
52	87	196	199	208	268
53	75	173	202	293	353
54	119	37	209	355	415
55	8	8	217	441	501
56	52	28	218	280	340
57	158	81	224	480	540
58	36	193	225	396	456
59	78	169	230	353	413
60	119	37	235	480	540
61	104	176	239	334	394
62	42	174	240	276	336
63	53	31	241	317	377
64	26	45	243	385	445
65	162	162	248	432	492
66	8	74	262	372	432
67	25	165	266	322	382
68	46	22	267	301	361
69	135	171	269	473	533
70	158	132	273	396	456
71	123	36	274	391	451
72	87	191	275	426	486
73	3	75	276	329	389
74	3	75	279	458	518
75	158	81	286	308	368
76	37	177	287	288	348
77	56	90	287	456	516
78	46	22	288	343	403
79	105	70	296	425	485
80	14	92	300	432	492
81	113	100	300	389	449
82	26	45	300	413	473
83	66	52	302	468	528
84	17	150	306	456	516
85	42	174	306	323	383
86	24	131	306	315	375
87	51	31	307	439	499
88	16	84	307	455	515
89	180	66	309	322	382
90	103	67	310	357	417
91	51	31	314	468	528
92	75	173	314	365	425
93	105	26	315	442	502
94	28	160	319	370	430
95	18	35	322	422	482
96	52	28	322	478	538
97	87	196	324	442	502
98	119	37	325	353	413
99	123	36	326	430	490
100	89	176	328	435	495
101	52	28	352	386	446
102	121	50	357	474	534
103	125	49	364	438	498
104	52	38	365	462	522
105	159	196	372	441	501
106	85	110	376	398	458
107	75	173	378	448	508
108	104	176	379	401	461
109	56	90	385	471	531
110	17	150	390	465	525
111	17	150	390	461	521
112	190	109	394	474	534
113	53	31	395	478	538
114	71	131	403	432	492
115	199	132	403	408	468
116	14	92	405	408	468
117	71	131	407	419	479
118	129	40	410	451	511
119	13	81	415	452	512
120	136	111	417	473	533
121	189	83	420	451	511
122	66	52	421	458	518
123	56	90	421	471	531
124	100	53	433	477	537
125	10	153	433	441	501
126	181	89	434	477	537
127	50	31	434	471	531
128	60	58	435	441	501
129	83	197	435	463	523
130	125	49	436	447	507
131	11	118	442	480	540
132	103	67	443	444	504
133	30	142	448	468	528
134	50	31	451	451	511
135	127	60	453	472	532
136	180	66	454	479	539
137	100	53	457	464	524
138	59	139	461	466	526
139	165	116	463	469	529
140	190	110	466	468	528
141	127	60	468	476	536
142	189	83	473	475	535
143	23	142	474	475	535
144	84	118	476	479	539
145	46	131	478	478	538
146	100	6	480	480	540
