Req	X_Coor	Y_Coor	Arr
0	200	200	-1
1	396	106	5
2	287	307	9
3	299	141	12
4	13	220	14
5	177	174	14
6	337	388	16
7	330	313	17
8	91	150	18
9	243	209	23
10	85	61	23
11	342	384	29
12	157	220	31
13	107	98	31
14	217	289	33
15	310	143	36
16	350	131	38
17	110	188	39
18	297	137	44
19	204	292	47
20	349	181	52
21	214	119	53
22	214	119	62
23	86	154	62
24	294	118	63
25	209	85	66
26	321	209	69
27	328	239	71
28	193	216	72
29	381	290	74
30	88	121	77
31	344	280	78
32	287	307	79
33	107	98	80
34	157	220	80
35	210	271	86
36	228	96	89
37	200	48	92
38	182	379	95
39	143	159	97
40	11	328	99
41	372	256	99
42	127	90	102
43	277	163	103
44	230	241	103
45	204	292	106
46	350	207	107
47	370	57	108
48	66	118	117
49	66	118	122
50	200	48	125
51	180	387	132
52	344	283	132
53	34	242	133
54	294	118	135
55	344	283	137
56	371	111	144
57	113	179	150
58	344	280	152
59	369	171	156
60	85	155	158
61	371	111	158
62	382	54	162
63	182	379	162
64	342	384	166
65	321	209	177
66	220	381	178
67	88	121	180
68	66	118	181
69	18	208	184
70	222	383	186
71	34	242	187
72	299	141	192
73	87	153	193
74	277	163	193
75	208	20	195
76	226	52	197
77	317	183	198
78	37	397	202
79	350	131	208
80	337	388	213
81	393	246	215
82	349	181	215
83	82	65	223
84	369	118	224
85	222	383	229
86	272	154	235
87	350	207	237
88	208	86	240
89	210	271	240
90	310	143	242
91	193	216	247
92	277	154	256
93	196	295	257
94	53	330	258
95	209	85	267
96	344	283	269
97	107	98	270
98	175	299	270
99	225	53	278
100	34	242	288
101	385	55	289
102	382	54	290
103	344	283	291
104	373	253	293
105	114	178	297
106	111	179	298
107	228	96	300
108	87	153	307
109	114	254	309
110	34	242	313
111	85	61	314
112	157	220	315
113	294	118	317
114	217	289	317
115	246	247	320
116	228	96	323
117	277	163	342
118	154	68	350
119	114	178	351
120	107	98	358
121	200	48	361
122	13	220	378
123	154	68	380
124	196	295	382
125	85	61	383
126	373	253	386
127	193	216	387
128	114	254	388
129	350	207	393
130	114	178	397
131	177	174	397
132	328	239	398
133	85	61	399
134	300	64	399
135	244	285	400
136	217	289	404
137	371	111	404
138	214	119	407
139	345	382	409
140	197	300	410
141	228	96	415
142	15	4	416
143	88	121	416
144	225	53	420
145	208	86	422
146	395	167	425
147	228	96	425
148	175	299	426
149	310	200	428
150	344	280	434
151	337	388	442
152	310	200	446
153	297	137	446
154	226	52	448
155	368	215	450
156	344	280	451
157	368	215	457
158	317	183	457
159	53	51	459
160	350	131	462
161	21	104	463
162	37	397	466
163	300	64	475
