Req	X_Coor	Y_Coor	Arr
0	70	70	-1
1	127	108	9
2	85	75	11
3	119	114	13
4	109	131	19
5	113	45	31
6	94	104	43
7	97	28	70
8	119	139	72
9	95	35	77
10	10	86	84
11	97	29	108
12	1	34	123
13	10	86	131
14	17	43	151
15	67	55	160
16	22	38	161
17	6	25	171
18	137	127	173
19	22	38	177
20	125	108	177
21	21	115	182
22	109	71	229
23	85	75	229
24	99	34	231
25	126	112	245
26	1	34	270
27	61	59	297
28	41	36	349
29	50	112	364
30	97	28	383
31	115	134	397
32	21	115	413
33	35	102	415
34	139	110	428
35	113	32	431
36	15	18	453
37	121	112	464
38	35	90	474
