Req	X_Coor	Y_Coor	Arr
0	150	150	-1
1	72	20	1
2	279	189	2
3	262	80	2
4	247	19	12
5	110	145	14
6	208	208	22
7	191	49	22
8	43	52	23
9	177	281	24
10	207	149	28
11	246	123	32
12	283	144	35
13	117	155	38
14	208	208	38
15	38	44	40
16	205	44	41
17	56	212	43
18	296	235	47
19	216	203	50
20	3	135	53
21	110	145	54
22	90	44	55
23	117	155	56
24	139	33	66
25	29	8	67
26	72	20	70
27	37	149	70
28	157	50	76
29	165	179	76
30	15	178	79
31	72	20	83
32	38	139	87
33	117	155	91
34	90	44	94
35	106	168	94
36	3	135	100
37	48	141	102
38	5	189	103
39	247	19	111
40	25	191	119
41	241	183	132
42	261	232	136
43	208	208	137
44	296	235	142
45	188	69	142
46	16	22	144
47	136	295	145
48	48	141	157
49	117	155	159
50	158	291	163
51	149	98	166
52	80	86	171
53	157	50	172
54	57	192	173
55	298	135	186
56	213	119	189
57	15	178	190
58	119	214	191
59	117	155	192
60	242	70	193
61	57	192	205
62	61	138	209
63	213	119	210
64	4	294	210
65	176	263	216
66	157	254	219
67	206	121	231
68	25	64	235
69	37	126	236
70	15	52	240
71	159	42	244
72	76	160	248
73	238	206	251
74	90	44	256
75	297	43	256
76	5	189	261
77	56	212	264
78	110	31	267
79	90	44	272
80	37	149	276
81	205	44	277
82	119	214	278
83	279	36	279
84	38	139	281
85	47	121	287
86	298	135	287
87	29	8	289
88	102	155	291
89	29	8	292
90	250	124	292
91	136	295	293
92	38	139	298
93	166	194	303
94	191	49	323
95	261	232	324
96	15	178	327
97	282	104	329
98	140	18	331
99	136	295	333
100	297	43	335
101	140	18	338
102	158	291	341
103	157	254	344
104	261	232	347
105	102	155	350
106	25	64	360
107	297	43	370
108	38	139	373
109	48	141	374
110	262	80	375
111	246	123	386
112	246	133	394
113	33	231	399
114	110	145	401
115	139	146	401
116	191	49	402
117	265	141	407
118	206	121	408
119	16	22	412
120	117	155	414
121	282	104	425
122	177	281	425
123	57	127	428
124	279	189	432
125	29	8	441
126	80	131	444
127	206	121	446
128	57	192	448
129	90	44	451
130	216	203	470
131	213	119	475
132	216	203	478
133	213	119	479
