Req	X_Coor	Y_Coor	Arr
0	150	150	-1
1	72	89	2
2	172	225	4
3	255	57	11
4	296	235	12
5	209	84	16
6	18	184	17
7	9	144	19
8	234	213	20
9	5	195	21
10	234	213	21
11	89	61	22
12	255	132	22
13	235	242	25
14	137	104	26
15	172	225	26
16	236	240	30
17	263	291	33
18	236	240	34
19	209	84	39
20	170	53	40
21	160	108	44
22	52	63	48
23	9	144	49
24	61	138	49
25	51	217	51
26	119	254	53
27	220	74	55
28	12	198	56
29	250	130	58
30	150	184	61
31	67	154	62
32	223	74	62
33	29	8	65
34	37	126	67
35	157	221	67
36	157	276	67
37	155	28	68
38	8	4	69
39	207	20	71
40	238	103	71
41	248	280	73
42	55	68	75
43	277	100	75
44	106	77	76
45	203	183	76
46	134	146	79
47	152	241	80
48	170	53	85
49	212	270	88
50	248	280	90
51	246	133	90
52	160	108	92
53	255	132	97
54	137	104	98
55	159	300	102
56	81	238	104
57	67	175	116
58	113	188	117
59	150	184	118
60	89	61	118
61	248	280	119
62	60	64	123
63	172	225	126
64	119	254	126
65	167	176	138
66	255	132	140
67	50	285	142
68	152	241	143
69	246	133	144
70	233	245	144
71	278	177	145
72	209	84	145
73	61	138	149
74	217	73	149
75	159	300	149
76	70	57	152
77	172	225	153
78	88	124	154
79	67	175	156
80	264	61	158
81	212	270	160
82	50	285	161
83	160	108	164
84	157	276	164
85	255	132	170
86	176	235	170
87	156	182	171
88	72	89	172
89	72	89	172
90	108	80	175
91	296	235	178
92	239	295	182
93	167	176	182
94	60	64	182
95	160	108	183
96	167	176	185
97	150	184	189
98	60	64	191
99	255	57	193
100	67	154	198
101	248	280	201
102	55	68	201
103	227	26	207
104	246	133	211
105	105	81	212
106	54	285	217
107	296	235	218
108	147	281	229
109	223	74	230
110	131	220	232
111	165	113	236
112	34	5	239
113	56	212	239
114	165	113	244
115	212	270	250
116	220	74	251
117	61	138	253
118	89	61	254
119	235	242	259
120	212	270	259
121	236	240	261
122	147	281	261
123	233	245	262
124	145	184	264
125	279	189	264
126	134	146	269
127	223	74	272
128	168	176	275
129	70	57	275
130	112	43	279
131	220	74	279
132	67	175	281
133	132	297	281
134	227	26	282
135	296	235	282
136	248	280	282
137	241	183	282
138	279	189	283
139	152	241	283
140	136	104	286
141	157	276	288
142	119	254	288
143	131	220	288
144	217	69	290
145	212	270	290
146	233	245	292
147	72	89	295
148	113	188	301
149	89	61	302
150	150	184	306
151	235	242	311
152	137	104	312
153	239	295	314
154	105	81	314
155	155	28	316
156	233	245	318
157	119	254	321
158	278	177	325
159	170	53	327
160	37	126	329
161	64	91	332
162	8	4	332
163	69	208	338
164	163	150	338
165	238	103	339
166	113	188	341
167	12	198	344
168	5	195	356
169	105	81	356
170	69	208	359
171	176	235	359
172	255	57	360
173	50	285	361
174	161	112	365
175	220	74	366
176	241	183	369
177	108	80	379
178	255	132	380
179	106	77	383
180	161	112	397
181	217	73	397
182	217	73	398
183	5	195	403
184	134	148	405
185	89	61	409
186	8	4	409
187	131	220	411
188	172	225	412
189	170	53	412
190	152	241	418
191	69	208	419
192	112	43	428
193	263	291	431
194	279	189	433
195	163	150	435
196	113	188	443
197	12	198	444
198	163	150	446
199	132	297	448
200	9	144	451
201	255	132	452
202	70	57	454
203	88	124	455
204	136	104	463
205	70	57	471
206	167	176	474
207	263	291	477
208	255	132	479
