Req	X_Coor	Y_Coor	Arr	E	L
0	70	70	-1	0	540
1	93	75	2	60	120
2	4	28	14	243	303
3	4	23	16	157	217
4	107	63	17	243	303
5	74	93	20	233	293
6	0	27	22	240	300
7	107	63	26	463	523
8	103	111	27	209	269
9	36	132	28	234	294
10	127	112	28	210	270
11	96	26	30	252	312
12	139	10	32	465	525
13	34	82	33	338	398
14	59	56	33	419	479
15	95	77	33	109	169
16	104	106	34	87	147
17	25	26	39	470	530
18	99	112	40	402	462
19	7	115	41	279	339
20	74	93	43	105	165
21	130	27	48	109	169
22	85	106	50	116	176
23	33	131	52	241	301
24	95	35	52	242	302
25	127	29	55	65	125
26	125	108	56	458	518
27	19	39	59	472	532
28	77	100	60	71	131
29	43	140	62	125	185
30	10	137	67	424	484
31	59	56	69	319	379
32	74	99	70	324	384
33	6	135	74	322	382
34	90	104	78	239	299
35	22	22	79	290	350
36	137	6	81	448	508
37	103	69	84	408	468
38	99	108	84	371	431
39	103	106	84	224	284
40	103	111	85	456	516
41	28	78	97	106	166
42	4	30	102	314	374
43	118	131	104	229	289
44	113	69	104	361	421
45	77	100	107	232	292
46	57	59	112	154	214
47	74	93	113	336	396
48	110	66	119	365	425
49	88	35	121	140	200
50	103	34	122	183	243
51	87	39	124	366	426
52	10	134	126	440	500
53	10	134	127	460	520
54	88	35	128	133	193
55	16	38	130	462	522
56	36	105	132	149	209
57	61	48	136	180	240
58	93	75	136	437	497
59	93	75	147	390	450
60	103	111	152	399	459
61	103	111	153	448	508
62	36	132	158	167	227
63	28	33	159	318	378
64	4	28	159	422	482
65	110	66	161	371	431
66	34	82	162	175	235
67	118	131	168	334	394
68	18	38	171	279	339
69	64	61	173	277	337
70	4	30	175	423	483
71	57	59	183	300	360
72	34	138	185	400	460
73	96	26	186	235	295
74	129	9	188	262	322
75	127	112	188	381	441
76	16	39	189	450	510
77	104	106	189	370	430
78	96	26	190	474	534
79	132	24	194	330	390
80	4	30	194	387	447
81	109	131	196	372	432
82	137	6	200	239	299
83	98	70	200	297	357
84	98	70	202	330	390
85	103	111	203	474	534
86	132	24	204	310	370
87	129	9	205	436	496
88	21	48	205	329	389
89	40	132	213	317	377
90	67	55	214	447	507
91	61	54	215	474	534
92	96	26	215	479	539
93	103	69	221	465	525
94	59	56	221	299	359
95	113	69	224	455	515
96	18	38	226	463	523
97	0	27	227	314	374
98	93	75	227	374	434
99	103	34	235	430	490
100	4	125	236	359	419
101	90	104	238	433	493
102	118	131	240	398	458
103	90	104	241	480	540
104	99	26	242	262	322
105	62	58	245	388	448
106	107	63	246	361	421
107	125	108	248	285	345
108	103	69	249	271	331
109	96	74	255	464	524
110	103	69	255	369	429
111	24	24	257	412	472
112	85	106	261	302	362
113	34	79	262	401	461
114	4	28	264	341	401
115	90	104	264	350	410
116	125	108	265	376	436
117	16	38	266	296	356
118	35	99	268	349	409
119	132	24	270	460	520
120	131	31	270	408	468
121	21	48	270	337	397
122	36	132	274	409	469
123	110	66	274	462	522
124	99	26	275	440	500
125	34	138	277	350	410
126	136	29	277	353	413
127	43	135	278	357	417
128	103	69	283	372	432
129	113	69	284	324	384
130	59	52	287	338	398
131	88	72	305	306	366
132	101	107	308	475	535
133	103	34	308	373	433
134	86	37	310	472	532
135	0	27	313	436	496
136	99	26	313	451	511
137	36	132	313	457	517
138	127	29	315	475	535
139	36	105	317	402	462
140	61	48	317	419	479
141	29	28	318	472	532
142	96	26	321	391	451
143	21	44	325	367	427
144	95	35	328	333	393
145	40	132	328	479	539
146	61	54	330	413	473
147	34	82	331	396	456
148	4	23	336	362	422
149	91	108	339	431	491
150	29	28	339	399	459
151	4	30	343	355	415
152	10	134	349	479	539
153	18	38	349	364	424
154	99	112	349	372	432
155	19	39	350	408	468
156	132	24	354	380	440
157	103	106	364	378	438
158	24	24	364	380	440
159	30	24	364	472	532
160	95	77	368	480	540
161	19	39	369	411	471
162	96	74	371	427	487
163	28	33	372	462	522
164	127	29	373	445	505
165	16	39	376	417	477
166	6	135	378	425	485
167	85	106	378	463	523
168	59	52	379	471	531
169	115	134	381	428	488
170	28	33	382	427	487
171	64	61	382	468	528
172	30	24	384	396	456
173	96	74	395	422	482
174	61	54	396	401	461
175	64	61	399	431	491
176	25	26	407	459	519
177	74	96	407	479	539
178	115	134	411	478	538
179	130	27	414	470	530
180	139	10	418	458	518
181	61	48	421	470	530
182	36	132	426	441	501
183	0	27	428	465	525
184	74	93	428	444	504
185	95	77	433	449	509
186	24	24	433	480	540
187	16	39	433	444	504
188	16	38	433	469	529
189	34	138	434	443	503
190	96	26	437	477	537
191	119	136	438	478	538
192	107	63	438	465	525
193	107	105	438	443	503
194	61	54	444	445	505
195	19	39	445	476	536
196	132	24	445	475	535
197	43	140	448	452	512
198	19	39	450	476	536
199	86	102	454	476	536
200	1	24	464	474	534
201	16	39	473	473	533
202	10	137	476	477	537
203	84	36	480	480	540
