Req	X_Coor	Y_Coor	Arr
0	100	100	-1
1	55	64	8
2	85	192	23
3	41	43	23
4	63	149	26
5	97	67	29
6	154	7	46
7	55	64	64
8	193	12	106
9	41	43	108
10	98	4	113
11	8	89	144
12	18	35	147
13	187	112	150
14	57	157	158
15	48	106	163
16	73	81	173
17	172	114	196
18	73	81	198
19	190	110	209
20	110	184	219
21	195	97	222
22	48	106	224
23	75	173	231
24	48	30	237
25	172	114	240
26	20	59	244
27	79	193	262
28	18	35	285
29	28	193	293
30	111	129	294
31	129	176	296
32	39	112	312
33	12	131	319
34	168	119	322
35	195	97	324
36	5	162	325
37	67	127	327
38	179	151	334
39	122	58	355
40	125	49	357
41	149	78	365
42	104	5	400
43	15	87	431
44	89	39	434
45	185	123	437
46	138	69	445
47	41	43	453
48	195	97	458
49	13	152	459
50	104	5	461
