Req	X_Coor	Y_Coor	Arr
0	200	200	-1
1	210	141	3
2	201	387	5
3	168	62	6
4	337	388	13
5	231	219	14
6	302	60	17
7	40	54	18
8	158	366	19
9	109	186	23
10	97	10	25
11	369	19	29
12	280	290	29
13	255	239	32
14	348	279	33
15	212	146	33
16	92	155	33
17	232	232	34
18	23	97	41
19	240	210	43
20	33	247	46
21	75	206	48
22	22	125	51
23	369	19	53
24	127	90	54
25	92	155	57
26	26	250	57
27	203	384	59
28	275	287	59
29	373	253	60
30	302	60	61
31	162	69	62
32	363	30	65
33	212	146	69
34	23	97	69
35	11	115	71
36	279	4	71
37	87	153	73
38	21	96	76
39	26	250	77
40	129	98	83
41	249	242	85
42	127	90	91
43	51	288	92
44	51	288	98
45	127	90	99
46	189	306	99
47	240	210	100
48	231	219	108
49	40	54	116
50	302	60	116
51	164	62	120
52	187	338	127
53	150	108	128
54	26	250	138
55	255	239	142
56	33	247	143
57	240	210	143
58	75	206	145
59	220	283	147
60	14	210	151
61	87	153	154
62	161	182	155
63	158	366	158
64	348	279	159
65	24	121	163
66	210	141	165
67	32	352	168
68	268	160	172
69	230	241	172
70	321	339	175
71	92	155	175
72	280	290	176
73	232	232	180
74	231	219	182
75	268	160	182
76	100	6	183
77	322	242	186
78	231	219	193
79	74	201	197
80	32	352	198
81	93	47	204
82	92	50	207
83	280	290	209
84	182	378	212
85	89	29	217
86	302	60	220
87	237	213	220
88	92	155	221
89	329	241	222
90	220	283	223
91	230	241	224
92	268	160	227
93	373	253	228
94	162	69	230
95	182	379	230
96	200	89	230
97	22	125	231
98	22	125	232
99	40	54	232
100	153	281	233
101	158	366	235
102	244	114	239
103	41	56	240
104	363	30	241
105	164	62	248
106	93	47	254
107	14	210	254
108	182	379	256
109	74	201	256
110	238	250	257
111	89	29	258
112	40	54	260
113	327	242	262
114	348	279	263
115	11	115	264
116	168	62	271
117	79	209	274
118	242	105	275
119	150	108	275
120	182	378	277
121	314	390	278
122	230	241	282
123	337	388	285
124	150	108	287
125	280	290	289
126	322	242	289
127	212	146	290
128	389	307	291
129	79	209	294
130	14	210	295
131	237	213	302
132	153	107	302
133	26	250	307
134	337	388	307
135	314	390	308
136	32	352	311
137	242	105	311
138	87	153	315
139	268	160	317
140	89	29	320
141	201	387	325
142	302	60	332
143	52	295	333
144	240	246	333
145	329	241	336
146	109	186	337
147	153	280	338
148	361	39	341
149	34	242	341
150	127	90	343
151	11	115	344
152	268	160	344
153	157	205	349
154	200	89	353
155	327	242	357
156	182	379	363
157	126	284	364
158	150	108	366
159	373	253	366
160	51	288	368
161	93	47	373
162	203	384	374
163	249	242	376
164	97	10	376
165	314	390	378
166	237	213	379
167	182	378	382
168	230	241	384
169	157	205	389
170	33	247	391
171	182	379	392
172	189	306	394
173	33	247	403
174	162	69	403
175	57	353	404
176	242	105	404
177	168	62	407
178	89	29	408
179	302	60	408
180	322	242	410
181	84	252	410
182	348	279	414
183	24	121	417
184	157	205	418
185	150	108	419
186	11	115	420
187	302	60	424
188	57	353	424
189	279	4	424
190	389	307	426
191	79	154	427
192	308	396	428
193	321	339	430
194	321	339	431
195	75	206	431
196	99	7	433
197	249	242	434
198	164	62	437
199	279	4	439
200	201	387	453
201	79	209	457
202	275	12	461
203	150	108	468
204	207	391	471
205	255	239	471
206	127	90	472
207	220	283	476
208	153	107	476
