Req	X_Coor	Y_Coor	Arr
0	150	150	-1
1	57	125	6
2	169	173	9
3	293	62	10
4	293	62	12
5	30	226	23
6	191	234	28
7	109	148	29
8	145	182	30
9	242	73	46
10	81	238	49
11	78	236	50
12	108	109	51
13	87	183	57
14	52	288	62
15	208	47	65
16	176	70	65
17	246	137	68
18	30	226	70
19	47	277	71
20	85	228	75
21	59	67	75
22	191	234	75
23	167	176	80
24	257	58	81
25	172	2	82
26	172	2	83
27	106	71	91
28	61	70	95
29	107	39	95
30	300	44	97
31	51	217	104
32	293	62	105
33	11	242	105
34	147	43	121
35	262	62	131
36	110	31	132
37	97	232	135
38	258	232	142
39	145	182	146
40	274	6	157
41	172	2	161
42	230	128	164
43	108	109	169
44	11	191	172
45	190	181	173
46	158	140	176
47	57	123	177
48	107	39	179
49	125	168	184
50	15	178	207
51	57	125	209
52	57	125	212
53	81	238	215
54	78	236	218
55	208	47	238
56	52	288	242
57	172	2	249
58	153	61	249
59	246	137	250
60	257	58	257
61	108	113	264
62	57	125	272
63	149	282	274
64	165	204	282
65	108	109	283
66	12	10	285
67	158	27	287
68	108	113	290
69	50	285	292
70	112	272	295
71	169	173	297
72	133	99	307
73	3	119	310
74	216	62	310
75	258	232	313
76	277	101	322
77	257	58	330
78	149	282	341
79	109	61	342
80	140	214	346
81	81	238	348
82	114	204	353
83	52	288	354
84	67	175	355
85	293	62	359
86	216	62	363
87	274	97	366
88	107	39	371
89	3	119	372
90	67	175	385
91	167	176	391
92	94	93	393
93	11	191	397
94	165	204	398
95	56	116	403
96	191	234	412
97	30	226	412
98	108	113	412
99	50	285	420
100	135	251	421
101	60	156	422
102	85	228	426
103	50	285	440
104	218	20	447
105	216	62	447
106	112	272	456
107	30	243	461
108	262	62	461
109	65	56	474
