Req	X_Coor	Y_Coor	Arr	E	L
0	150	150	-1	0	540
1	51	217	40	300	360
2	108	109	43	420	480
3	230	128	48	180	240
4	52	288	53	120	180
5	199	28	53	300	360
6	158	140	57	180	240
7	94	93	98	480	540
8	147	43	101	240	300
9	13	202	135	480	540
10	5	195	148	480	540
11	140	214	154	480	540
12	293	62	156	300	360
13	84	231	175	180	240
14	54	285	187	240	300
15	300	44	187	240	300
16	106	71	190	480	540
17	188	142	196	480	540
18	169	173	215	360	420
19	119	104	253	420	480
20	246	137	272	300	360
21	153	61	280	420	480
22	11	191	290	300	360
23	145	182	310	360	420
24	115	196	315	360	420
25	246	137	325	360	420
26	236	248	328	360	420
27	57	123	341	420	480
28	59	280	341	480	540
29	6	168	344	480	540
30	85	228	387	420	480
31	47	277	402	420	480
32	135	251	402	480	540
33	158	27	411	420	480
34	199	28	435	480	540
35	107	39	454	480	540
36	56	116	459	480	540
