Req	X_Coor	Y_Coor	Arr	E	L
0	100	100	-1	0	540
1	115	75	1	158	218
2	121	50	8	394	454
3	77	119	11	12	72
4	114	72	11	348	408
5	32	47	12	168	228
6	191	138	12	328	388
7	63	149	13	288	348
8	137	158	15	128	188
9	31	79	15	450	510
10	48	106	19	306	366
11	143	116	20	192	252
12	121	46	21	152	212
13	114	72	22	327	387
14	28	77	23	195	255
15	186	8	25	57	117
16	135	45	34	271	331
17	184	110	34	343	403
18	180	66	38	78	138
19	28	77	40	356	416
20	135	45	42	274	334
21	103	77	42	209	269
22	137	158	43	472	532
23	191	124	46	330	390
24	114	72	63	218	278
25	173	42	64	147	207
26	50	135	70	229	289
27	123	90	73	322	382
28	53	79	73	335	395
29	184	140	77	322	382
30	178	61	81	280	340
31	184	140	83	385	445
32	145	71	84	187	247
33	77	119	87	342	402
34	75	173	88	213	273
35	66	3	91	278	338
36	81	183	92	256	316
37	55	51	92	135	195
38	6	193	93	385	445
39	127	143	93	229	289
40	114	112	93	440	500
41	104	88	95	130	190
42	188	70	97	245	305
43	56	148	97	134	194
44	32	47	99	179	239
45	155	107	99	345	405
46	50	135	103	327	387
47	178	61	105	130	190
48	193	12	105	113	173
49	168	58	105	431	491
50	60	71	106	306	366
51	121	50	108	451	511
52	50	135	111	146	206
53	180	66	112	272	332
54	7	119	116	230	290
55	196	126	117	126	186
56	27	97	118	122	182
57	143	116	120	371	431
58	152	122	121	216	276
59	70	28	121	334	394
60	151	180	122	274	334
61	125	53	122	319	379
62	176	134	122	429	489
63	60	71	128	316	376
64	70	28	129	138	198
65	137	59	129	271	331
66	182	89	130	262	322
67	53	79	132	196	256
68	32	47	133	207	267
69	191	138	136	204	264
70	176	134	137	455	515
71	80	190	137	310	370
72	182	89	138	144	204
73	50	135	139	224	284
74	41	186	140	207	267
75	182	110	141	402	462
76	186	149	143	446	506
77	114	72	146	298	358
78	186	149	147	476	536
79	66	3	149	416	476
80	152	122	149	437	497
81	114	72	152	441	501
82	84	81	153	270	330
83	113	151	153	223	283
84	7	119	156	325	385
85	44	10	164	185	245
86	151	132	165	238	298
87	184	110	171	365	425
88	55	87	176	300	360
89	151	180	182	402	462
90	55	87	185	454	514
91	114	183	186	189	249
92	13	139	189	222	282
93	173	42	190	283	343
94	121	50	193	471	531
95	137	59	193	257	317
96	125	53	197	260	320
97	32	47	199	280	340
98	191	138	201	378	438
99	124	191	201	263	323
100	196	126	211	269	329
101	193	12	213	379	439
102	135	45	214	379	439
103	77	119	215	250	310
104	30	183	218	319	379
105	126	100	218	414	474
106	35	9	220	237	297
107	143	116	225	421	481
108	182	110	228	438	498
109	80	190	229	391	451
110	81	183	231	337	397
111	151	132	233	322	382
112	103	77	233	444	504
113	32	47	241	458	518
114	182	89	243	393	453
115	171	36	244	372	432
116	27	97	247	261	321
117	127	143	253	347	407
118	175	60	255	413	473
119	56	148	259	451	511
120	149	78	263	414	474
121	28	127	263	408	468
122	152	122	263	403	463
123	40	130	264	323	383
124	145	71	264	318	378
125	55	87	265	343	403
126	186	149	265	456	516
127	7	119	268	476	536
128	31	79	268	389	449
129	188	70	268	330	390
130	152	122	271	449	509
131	30	183	271	339	399
132	36	104	272	335	395
133	137	158	275	403	463
134	71	114	276	443	503
135	186	149	280	327	387
136	113	151	281	315	375
137	70	28	281	435	495
138	38	101	281	422	482
139	137	158	289	463	523
140	104	88	291	349	409
141	7	119	296	340	400
142	49	99	297	470	530
143	188	70	301	414	474
144	125	53	307	419	479
145	54	37	310	475	535
146	138	61	312	329	389
147	63	149	313	337	397
148	31	79	314	479	539
149	175	60	318	331	391
150	182	89	321	442	502
151	53	175	321	341	401
152	143	116	325	429	489
153	56	148	329	370	430
154	188	70	331	460	520
155	171	36	338	386	446
156	121	50	340	440	500
157	143	116	343	413	473
158	37	177	343	352	412
159	143	116	344	429	489
160	41	186	352	363	423
161	125	78	353	356	416
162	123	90	354	418	478
163	75	173	360	480	540
164	94	31	369	415	475
165	114	112	380	429	489
166	55	87	385	472	532
167	24	197	386	445	505
168	125	78	388	480	540
169	85	193	388	438	498
170	193	12	393	440	500
171	182	89	394	400	460
172	114	183	395	421	481
173	36	104	397	439	499
174	24	197	401	445	505
175	114	183	403	435	495
176	53	175	406	407	467
177	74	55	407	478	538
178	60	153	408	420	480
179	85	193	409	441	501
180	37	177	412	448	508
181	137	59	412	431	491
182	50	135	412	462	522
183	71	114	414	453	513
184	191	124	418	458	518
185	55	87	418	447	507
186	173	42	421	453	513
187	40	130	421	421	481
188	125	78	422	442	502
189	112	42	422	461	521
190	28	77	425	462	522
191	113	151	428	467	527
192	186	149	429	442	502
193	75	173	430	472	532
194	86	69	431	433	493
195	127	143	433	470	530
196	55	51	436	449	509
197	143	116	439	458	518
198	182	89	439	474	534
199	191	138	440	445	505
200	121	50	440	450	510
201	85	193	442	464	524
202	81	183	443	471	531
203	191	124	448	458	518
204	186	8	449	477	537
205	193	12	453	465	525
206	60	71	455	470	530
207	55	87	457	477	537
208	60	153	460	465	525
209	124	191	461	462	522
210	7	119	462	469	529
211	178	127	463	476	536
212	151	180	464	474	534
213	126	100	467	467	527
214	193	12	468	477	537
215	55	87	470	476	536
216	50	135	480	480	540
