Req	X_Coor	Y_Coor	Arr	E	L
0	100	100	-1	0	540
1	125	38	0	253	313
2	144	170	3	75	135
3	85	192	13	91	151
4	190	28	16	28	88
5	110	164	16	289	349
6	62	50	23	435	495
7	175	143	24	265	325
8	57	54	30	36	96
9	53	67	36	90	150
10	107	125	37	39	99
11	189	151	49	381	441
12	8	74	58	232	292
13	23	137	67	95	155
14	28	193	73	172	232
15	125	38	80	393	453
16	93	7	82	470	530
17	102	170	82	169	229
18	97	65	84	183	243
19	154	172	85	271	331
20	175	143	85	285	345
21	8	74	89	363	423
22	145	31	92	474	534
23	53	29	98	107	167
24	193	159	103	191	251
25	166	117	112	112	172
26	196	78	119	176	236
27	102	170	126	197	257
28	103	66	131	256	316
29	148	98	132	284	344
30	110	164	134	138	198
31	53	61	142	326	386
32	108	168	146	160	220
33	22	133	146	376	436
34	139	7	157	194	254
35	96	147	159	192	252
36	47	49	162	296	356
37	123	121	167	216	276
38	121	115	169	252	312
39	194	112	169	196	256
40	166	117	171	476	536
41	139	7	174	382	442
42	165	113	175	437	497
43	187	142	184	349	409
44	179	141	189	273	333
45	154	27	199	360	420
46	107	125	200	220	280
47	103	66	201	367	427
48	87	117	202	432	492
49	164	113	206	408	468
50	39	58	217	342	402
51	15	88	224	464	524
52	97	67	229	310	370
53	153	160	234	347	407
54	85	192	239	466	526
55	97	65	242	350	410
56	108	168	251	264	324
57	64	52	253	332	392
58	42	102	256	444	504
59	47	50	262	439	499
60	5	73	276	476	536
61	62	50	279	452	512
62	108	168	280	312	372
63	165	113	283	312	372
64	190	28	285	320	380
65	85	192	287	321	381
66	151	28	290	297	357
67	23	142	301	309	369
68	57	54	306	374	434
69	47	50	316	398	458
70	143	189	321	416	476
71	181	151	322	355	415
72	113	94	323	326	386
73	148	103	328	428	488
74	8	74	334	368	428
75	109	126	334	472	532
76	151	28	341	429	489
77	139	7	351	473	533
78	65	53	352	367	427
79	8	74	365	382	442
80	15	88	365	392	452
81	96	147	368	446	506
82	53	67	372	401	461
83	109	175	382	422	482
84	166	117	384	407	467
85	113	94	391	420	480
86	189	95	406	467	527
87	149	167	410	453	513
88	39	58	412	451	511
89	153	160	414	476	536
90	125	38	424	424	484
91	143	0	426	460	520
92	143	5	455	467	527
93	47	49	456	477	537
94	85	192	459	462	522
95	179	141	466	478	538
96	151	28	468	473	533
97	193	159	469	476	536
98	144	190	470	473	533
