Req	X_Coor	Y_Coor	Arr	E	L
0	100	100	-1	0	540
1	29	88	6	239	299
2	68	16	21	348	408
3	84	133	21	101	161
4	116	171	22	394	454
5	163	125	28	105	165
6	101	164	29	458	518
7	56	192	31	37	97
8	120	70	36	127	187
9	65	182	42	200	260
10	77	126	43	147	207
11	43	98	44	161	221
12	106	83	47	206	266
13	164	124	48	153	213
14	127	46	48	234	294
15	107	23	49	367	427
16	67	89	49	454	514
17	15	57	52	226	286
18	160	136	53	473	533
19	101	164	53	198	258
20	29	88	56	237	297
21	16	146	59	310	370
22	143	140	61	426	486
23	127	46	61	220	280
24	33	188	62	383	443
25	125	72	62	448	508
26	136	57	63	446	506
27	110	150	66	229	289
28	120	70	68	374	434
29	6	95	68	338	398
30	64	172	71	409	469
31	40	87	76	394	454
32	164	61	76	294	354
33	43	98	77	313	373
34	5	58	83	429	489
35	55	195	83	90	150
36	150	130	90	314	374
37	69	167	91	169	229
38	100	47	98	130	190
39	38	94	99	106	166
40	38	94	102	129	189
41	164	61	102	338	398
42	124	154	104	194	254
43	100	47	109	377	437
44	143	30	110	274	334
45	3	56	112	409	469
46	173	56	115	129	189
47	60	197	117	241	301
48	180	126	120	382	442
49	74	31	121	218	278
50	91	49	121	211	271
51	130	47	123	315	375
52	101	164	128	176	236
53	175	70	129	293	353
54	33	188	130	466	526
55	15	57	132	405	465
56	116	171	136	379	439
57	99	156	136	329	389
58	160	136	137	207	267
59	38	94	138	344	404
60	56	192	142	156	216
61	168	43	145	407	467
62	164	61	147	287	347
63	178	69	149	297	357
64	69	167	155	237	297
65	180	126	156	172	232
66	93	1	159	351	411
67	170	83	162	381	441
68	11	83	167	272	332
69	91	43	169	338	398
70	33	73	172	425	485
71	133	168	172	433	493
72	93	1	173	424	484
73	92	55	179	190	250
74	126	39	180	470	530
75	133	168	180	314	374
76	127	46	181	446	506
77	164	61	184	361	421
78	116	171	185	415	475
79	169	36	186	283	343
80	6	66	191	264	324
81	11	83	192	256	316
82	107	73	198	222	282
83	26	169	202	397	457
84	164	124	203	470	530
85	56	192	207	420	480
86	77	126	211	384	444
87	130	47	214	294	354
88	43	101	216	268	328
89	160	136	218	411	471
90	5	58	221	449	509
91	93	1	223	399	459
92	69	173	226	392	452
93	132	51	233	384	444
94	90	74	233	247	307
95	6	59	234	397	457
96	97	71	237	354	414
97	175	70	241	278	338
98	130	47	246	480	540
99	33	73	249	397	457
100	62	120	249	441	501
101	92	55	252	346	406
102	145	144	262	300	360
103	35	90	263	288	348
104	127	46	266	461	521
105	16	146	269	310	370
106	97	71	269	317	377
107	73	112	271	479	539
108	6	59	275	436	496
109	163	125	279	417	477
110	164	124	281	451	511
111	20	54	283	289	349
112	7	63	284	302	362
113	51	190	286	404	464
114	120	70	287	462	522
115	26	169	288	414	474
116	173	56	288	406	466
117	5	58	289	402	462
118	11	83	293	343	403
119	6	59	295	392	452
120	110	150	296	446	506
121	135	146	300	325	385
122	64	172	300	446	506
123	136	57	302	411	471
124	150	130	305	370	430
125	60	197	305	429	489
126	138	132	305	375	435
127	55	195	309	465	525
128	178	69	315	367	427
129	150	130	316	357	417
130	5	58	331	438	498
131	170	64	334	379	439
132	101	164	335	409	469
133	16	146	336	414	474
134	16	146	336	449	509
135	50	181	337	384	444
136	26	169	339	369	429
137	7	63	343	347	407
138	102	146	348	417	477
139	135	146	348	375	435
140	126	39	349	361	421
141	107	23	360	437	497
142	2	178	362	431	491
143	12	186	364	381	441
144	130	47	365	419	479
145	106	83	367	468	528
146	20	54	368	421	481
147	170	64	372	478	538
148	29	88	374	474	534
149	121	52	375	453	513
150	173	56	378	400	460
151	121	52	379	459	519
152	82	100	380	407	467
153	164	124	382	413	473
154	6	95	386	465	525
155	106	83	386	477	537
156	35	90	389	403	463
157	133	168	390	451	511
158	69	167	391	476	536
159	62	120	394	443	503
160	56	192	397	478	538
161	145	144	400	465	525
162	133	168	404	418	478
163	91	43	406	472	532
164	164	124	409	431	491
165	173	56	410	464	524
166	62	120	412	414	474
167	180	126	414	477	537
168	62	120	414	471	531
169	2	178	425	425	485
170	3	56	428	452	512
171	93	1	429	445	505
172	69	173	432	440	500
173	127	46	433	437	497
174	163	125	439	441	501
175	20	54	442	458	518
176	51	190	445	465	525
177	50	181	452	460	520
178	128	80	453	467	527
179	190	122	457	458	518
180	2	178	457	470	530
181	92	39	457	473	533
182	2	178	460	471	531
183	92	55	464	468	528
184	150	130	467	468	528
185	163	125	469	476	536
186	51	190	469	470	530
187	33	188	471	480	540
188	125	72	473	476	536
189	92	55	474	474	534
190	2	178	477	480	540
191	136	57	478	478	538
192	107	73	478	480	540
193	82	100	479	479	539
194	74	31	479	479	539
