Req	X_Coor	Y_Coor	Arr	E	L
0	150	150	-1	0	540
1	205	130	16	445	505
2	141	120	17	211	271
3	183	80	28	179	239
4	208	235	35	330	390
5	17	0	37	63	123
6	119	183	46	126	186
7	183	80	51	263	323
8	296	17	52	472	532
9	94	109	61	341	401
10	9	30	73	335	395
11	157	12	79	414	474
12	283	275	82	337	397
13	172	198	91	98	158
14	108	80	93	449	509
15	1	81	102	195	255
16	139	270	102	266	326
17	59	113	103	367	427
18	183	80	104	390	450
19	157	12	109	290	350
20	8	200	110	333	393
21	183	80	110	291	351
22	52	109	122	401	461
23	139	250	124	285	345
24	208	47	126	387	447
25	37	149	127	186	246
26	188	198	133	230	290
27	94	12	138	284	344
28	211	239	144	378	438
29	34	5	146	471	531
30	14	204	150	190	250
31	180	98	156	479	539
32	59	113	166	267	327
33	208	235	167	169	229
34	159	41	173	324	384
35	157	12	177	450	510
36	94	109	182	255	315
37	235	31	184	255	315
38	59	113	187	336	396
39	94	109	192	418	478
40	175	281	192	346	406
41	141	120	196	305	365
42	283	275	201	371	431
43	9	30	202	389	449
44	297	43	206	290	350
45	149	76	211	331	391
46	268	113	215	330	390
47	28	124	219	465	525
48	17	0	226	307	367
49	88	49	229	441	501
50	149	76	239	431	491
51	158	140	244	399	459
52	108	80	249	367	427
53	162	92	252	453	513
54	229	40	262	463	523
55	222	100	263	393	453
56	268	113	278	322	382
57	216	40	281	378	438
58	37	149	294	425	485
59	139	270	296	391	451
60	216	40	305	449	509
61	141	120	308	396	456
62	183	43	308	369	429
63	229	40	311	438	498
64	25	64	313	331	391
65	139	250	317	363	423
66	176	70	318	334	394
67	109	148	320	463	523
68	88	49	329	458	518
69	167	171	331	383	443
70	139	250	333	355	415
71	235	31	335	408	468
72	159	41	343	389	449
73	53	141	344	403	463
74	88	49	346	355	415
75	228	276	351	368	428
76	208	47	361	461	521
77	28	141	367	436	496
78	37	149	368	472	532
79	236	108	369	463	523
80	213	119	372	423	483
81	246	133	375	460	520
82	236	108	378	418	478
83	42	221	384	413	473
84	188	198	386	386	446
85	176	70	391	446	506
86	211	174	391	472	532
87	283	275	391	422	482
88	106	168	399	431	491
89	236	108	400	451	511
90	38	74	405	427	487
91	40	1	405	441	501
92	157	50	412	451	511
93	17	0	414	417	477
94	208	47	422	468	528
95	7	31	425	459	519
96	183	80	426	469	529
97	162	92	440	454	514
98	296	211	442	480	540
99	28	141	450	459	519
100	289	130	450	460	520
101	99	105	461	463	523
102	119	183	474	480	540
103	183	43	480	480	540
