Req	X_Coor	Y_Coor	Arr
0	150	150	-1
1	162	141	4
2	252	60	8
3	86	232	19
4	182	178	21
5	242	263	22
6	52	80	36
7	42	123	36
8	134	273	45
9	203	217	47
10	138	17	53
11	182	178	56
12	63	135	57
13	227	187	58
14	171	143	59
15	129	41	65
16	65	152	79
17	115	235	80
18	137	255	85
19	241	46	90
20	125	39	97
21	28	122	102
22	273	18	108
23	114	27	110
24	172	249	118
25	6	146	121
26	236	224	126
27	193	194	132
28	144	250	135
29	241	46	136
30	250	247	138
31	230	182	146
32	153	74	146
33	153	74	154
34	149	130	156
35	276	38	182
36	164	79	186
37	149	130	189
38	138	17	198
39	193	194	206
40	122	24	211
41	242	263	214
42	115	2	215
43	176	117	216
44	77	11	229
45	67	142	229
46	284	30	231
47	45	44	236
48	71	126	237
49	149	130	238
50	114	27	242
51	101	31	246
52	230	182	258
53	115	2	265
54	52	80	267
55	225	70	283
56	263	248	285
57	125	39	289
58	270	23	290
59	160	244	307
60	262	50	316
61	52	80	320
62	169	134	335
63	131	254	336
64	122	24	340
65	242	263	341
66	241	46	342
67	115	235	351
68	262	50	355
69	233	189	365
70	117	262	367
71	63	135	370
72	231	235	371
73	182	178	385
74	160	244	405
75	62	221	407
76	6	146	409
77	263	248	410
78	250	247	424
79	173	73	456
80	108	103	458
81	56	117	458
82	234	216	473
