Req	X_Coor	Y_Coor	Arr	E	L
0	200	200	-1	0	540
1	73	4	38	141	201
2	29	86	40	165	225
3	178	103	45	110	170
4	40	153	48	168	228
5	196	51	56	475	535
6	236	119	66	400	460
7	206	286	93	446	506
8	142	238	102	163	223
9	368	278	108	197	257
10	200	48	109	176	236
11	147	210	119	453	513
12	3	2	124	363	423
13	56	156	127	278	338
14	152	361	157	327	387
15	147	210	157	345	405
16	329	208	158	307	367
17	327	115	165	170	230
18	200	48	166	403	463
19	63	166	170	201	261
20	246	152	199	262	322
21	60	319	201	439	499
22	36	203	204	406	466
23	338	315	209	395	455
24	236	119	210	425	485
25	140	387	215	480	540
26	367	300	217	300	360
27	206	286	224	351	411
28	200	48	227	453	513
29	236	119	227	335	395
30	208	86	235	370	430
31	73	4	236	267	327
32	300	319	244	383	443
33	102	149	252	283	343
34	378	30	259	264	324
35	250	183	263	275	335
36	84	221	268	358	418
37	147	210	282	311	371
38	13	220	296	406	466
39	176	154	297	395	455
40	100	15	303	373	433
41	246	152	305	442	502
42	140	131	314	418	478
43	65	335	331	424	484
44	377	29	344	410	470
45	394	299	346	381	441
46	367	300	347	424	484
47	110	241	351	390	450
48	100	15	368	413	473
49	26	199	375	403	463
50	146	301	418	439	499
51	26	260	420	436	496
52	3	2	458	476	536
53	246	152	462	478	538
54	332	124	463	476	536
55	259	285	464	472	532
56	13	220	464	479	539
57	382	49	471	480	540
58	286	308	473	477	537
59	30	349	475	476	536
