Req	X_Coor	Y_Coor	Arr	E	L
0	70	70	-1	0	540
1	34	104	1	39	99
2	56	139	18	169	229
3	67	55	23	309	369
4	70	94	43	58	118
5	121	123	60	101	161
6	84	39	71	359	419
7	122	113	78	164	224
8	57	59	81	396	456
9	97	29	94	125	185
10	94	105	96	147	207
11	18	38	98	348	408
12	115	134	104	302	362
13	13	48	105	165	225
14	121	110	106	356	416
15	97	28	106	139	199
16	91	95	117	268	328
17	121	110	119	471	531
18	121	110	123	414	474
19	1	24	129	288	348
20	79	72	129	452	512
21	8	87	134	343	403
22	66	40	154	394	454
23	15	4	157	203	263
24	85	106	183	469	529
25	18	38	195	390	450
26	18	38	199	462	522
27	67	55	199	308	368
28	85	75	239	333	393
29	78	63	244	305	365
30	47	83	250	353	413
31	57	53	269	362	422
32	106	10	274	409	469
33	78	63	281	342	402
34	21	44	294	432	492
35	28	99	324	402	462
36	116	132	337	370	430
37	100	106	342	347	407
38	61	54	349	388	448
39	118	131	353	373	433
40	98	31	370	392	452
41	118	108	383	444	504
42	34	72	386	395	455
43	66	91	390	444	504
44	17	37	394	414	474
45	70	94	398	453	513
46	28	99	403	450	510
47	62	58	411	422	482
48	1	24	413	475	535
49	15	4	437	479	539
50	97	29	442	468	528
51	35	90	445	456	516
52	36	54	449	476	536
53	137	101	474	476	536
54	63	50	475	478	538
55	118	131	476	477	537
