Req	X_Coor	Y_Coor	Arr
0	200	200	-1
1	294	249	21
2	366	97	33
3	294	13	100
4	125	122	107
5	370	57	118
6	370	57	128
7	150	49	156
8	267	321	167
9	116	102	178
10	350	207	179
11	137	68	182
12	220	238	200
13	387	267	208
14	159	164	208
15	294	249	217
16	29	9	225
17	255	80	240
18	370	57	250
19	29	9	283
20	142	379	318
21	92	238	318
22	116	102	325
23	279	262	325
24	359	31	334
25	142	385	334
26	29	9	339
27	140	131	346
28	370	57	359
29	294	118	370
30	287	279	395
31	248	126	413
32	287	343	418
33	161	346	433
34	36	288	445
35	294	13	445
36	142	385	448
37	370	57	457
38	116	102	465
39	75	238	467
