Req	X_Coor	Y_Coor	Arr	E	L
0	200	200	-1	0	540
1	176	154	2	317	377
2	303	258	3	227	287
3	287	279	4	248	308
4	277	143	4	351	411
5	56	156	8	178	238
6	206	286	14	50	110
7	77	319	16	339	399
8	63	166	22	300	360
9	2	200	27	322	382
10	36	288	28	351	411
11	264	69	30	320	380
12	259	285	44	456	516
13	398	258	45	243	303
14	287	279	48	235	295
15	36	286	58	101	161
16	163	207	87	415	475
17	45	85	91	219	279
18	3	2	97	163	223
19	250	183	104	159	219
20	368	278	117	324	384
21	13	220	120	251	311
22	110	351	125	455	515
23	297	137	128	228	288
24	140	387	144	156	216
25	168	15	156	343	403
26	279	337	168	188	248
27	287	279	171	214	274
28	208	86	178	459	519
29	146	301	180	383	443
30	325	311	180	292	352
31	255	80	180	191	251
32	63	166	183	377	437
33	286	308	187	283	343
34	279	337	193	416	476
35	142	238	201	370	430
36	285	184	204	432	492
37	327	11	205	325	385
38	40	153	215	272	332
39	168	15	215	372	432
40	3	2	217	236	296
41	3	2	220	437	497
42	100	15	225	268	328
43	110	290	225	260	320
44	237	243	226	404	464
45	163	207	227	348	408
46	377	29	235	286	346
47	264	69	237	274	334
48	23	317	239	255	315
49	367	300	244	445	505
50	348	319	259	304	364
51	152	361	260	312	372
52	73	4	260	282	342
53	267	221	262	302	362
54	45	85	266	475	535
55	59	285	266	341	401
56	246	152	267	372	432
57	110	241	273	311	371
58	287	279	282	421	481
59	29	86	284	423	483
60	365	303	286	306	366
61	26	199	295	310	370
62	49	187	304	452	512
63	376	19	318	427	487
64	394	299	321	413	473
65	287	279	327	419	479
66	246	152	331	407	467
67	56	156	333	448	508
68	36	288	336	439	499
69	110	351	342	420	480
70	294	184	344	419	479
71	41	399	345	456	516
72	63	166	348	463	523
73	168	15	349	428	488
74	56	156	355	473	533
75	56	97	361	418	478
76	348	319	367	410	470
77	110	241	369	464	524
78	329	208	370	425	485
79	325	311	375	478	538
80	325	311	382	399	459
81	140	131	386	474	534
82	2	200	396	397	457
83	56	156	403	409	469
84	287	279	407	414	474
85	259	285	409	461	521
86	310	163	418	445	505
87	45	85	425	464	524
88	60	319	431	438	498
89	264	69	437	472	532
90	267	221	440	465	525
91	376	19	442	472	532
92	23	317	447	477	537
93	156	4	451	461	521
94	40	153	460	478	538
95	208	86	463	464	524
96	231	6	466	476	536
97	300	319	471	479	539
98	74	231	476	476	536
99	74	231	476	476	536
100	140	387	480	480	540
