Req	X_Coor	Y_Coor	Arr
0	200	200	-1
1	29	355	0
2	153	280	1
3	369	19	2
4	314	390	4
5	280	290	6
6	240	246	6
7	322	242	11
8	324	216	15
9	74	201	17
10	97	10	17
11	182	378	18
12	220	283	19
13	95	63	20
14	322	242	21
15	93	47	22
16	360	23	32
17	22	205	34
18	153	280	34
19	249	242	36
20	24	121	38
21	127	90	39
22	329	241	41
23	348	279	55
24	302	60	60
25	168	62	61
26	232	232	63
27	210	141	65
28	161	182	66
29	329	241	81
30	74	201	82
31	187	338	83
32	82	365	88
33	322	242	90
34	220	283	90
35	321	339	99
36	11	115	99
37	255	239	102
38	249	242	102
39	308	396	105
40	89	29	112
41	89	29	113
42	268	160	126
43	23	97	127
44	240	246	134
45	162	69	139
46	24	121	140
47	109	186	146
48	280	290	146
49	168	62	147
50	84	252	148
51	24	121	148
52	79	209	149
53	254	240	155
54	161	182	155
55	254	240	160
56	348	279	160
57	100	6	164
58	363	30	168
59	162	69	174
60	21	96	175
61	21	96	181
62	157	205	183
63	73	203	184
64	84	252	188
65	89	29	195
66	255	239	197
67	237	213	199
68	207	391	199
69	189	306	199
70	52	295	199
71	242	105	202
72	129	98	202
73	255	239	202
74	99	7	203
75	87	153	204
76	212	146	206
77	92	50	207
78	126	284	210
79	131	283	211
80	79	154	216
81	23	97	218
82	87	153	218
83	161	182	220
84	153	280	221
85	26	250	222
86	14	210	226
87	84	252	227
88	308	396	229
89	369	19	232
90	153	280	233
91	74	201	233
92	154	288	233
93	87	153	233
94	212	146	234
95	99	7	235
96	314	390	236
97	279	4	238
98	157	102	238
99	32	352	239
100	212	146	240
101	126	284	240
102	244	114	242
103	337	388	243
104	322	242	244
105	254	240	244
106	275	287	245
107	182	378	254
108	231	219	254
109	29	355	258
110	200	89	259
111	84	252	260
112	360	23	262
113	275	12	265
114	238	250	269
115	87	153	271
116	92	50	271
117	51	288	274
118	153	107	280
119	29	355	281
120	389	307	281
121	92	155	281
122	14	210	283
123	33	247	286
124	22	205	288
125	29	355	290
126	29	355	298
127	268	160	299
128	39	56	299
129	75	206	301
130	41	56	301
131	33	247	306
132	157	205	306
133	79	154	308
134	22	205	308
135	51	288	311
136	22	125	317
137	302	60	332
138	249	242	337
139	131	283	343
140	100	6	345
141	39	56	348
142	32	352	349
143	314	390	352
144	32	352	354
145	82	365	356
146	79	154	357
147	49	351	357
148	358	266	361
149	223	372	362
150	212	146	362
151	26	250	382
152	244	114	382
153	308	204	383
154	154	288	385
155	87	153	385
156	162	69	391
157	220	283	393
158	29	355	394
159	109	186	397
160	389	307	401
161	84	252	404
162	220	283	406
163	157	102	407
164	240	246	414
165	389	307	415
166	74	201	417
167	74	201	419
168	254	240	419
169	23	97	422
170	207	391	426
171	21	96	426
172	212	146	428
173	360	23	428
174	182	379	431
175	240	246	438
176	223	372	441
177	302	60	442
178	153	281	443
179	182	378	449
180	22	125	450
181	200	89	451
182	280	290	452
183	389	307	454
184	254	240	461
185	23	97	461
186	92	155	462
187	207	391	463
188	73	203	470
189	244	114	470
190	164	62	473
191	172	178	474
