Req	X_Coor	Y_Coor	Arr	E	L
0	150	150	-1	0	540
1	226	56	6	357	417
2	129	41	19	274	334
3	53	145	20	221	281
4	135	23	39	173	233
5	115	2	48	305	365
6	178	240	58	216	276
7	92	114	94	346	406
8	257	41	102	443	503
9	203	217	105	278	338
10	249	44	107	416	476
11	134	273	135	209	269
12	40	60	145	227	287
13	242	263	154	428	488
14	172	249	157	300	360
15	65	152	170	412	472
16	56	117	172	462	522
17	273	18	178	425	485
18	122	246	180	434	494
19	168	237	185	318	378
20	250	234	193	271	331
21	227	187	195	469	529
22	215	168	205	443	503
23	242	263	223	225	285
24	164	79	224	462	522
25	221	213	237	424	484
26	195	253	244	426	486
27	234	216	247	401	461
28	169	134	253	268	328
29	160	111	255	297	357
30	252	218	260	338	398
31	231	235	266	335	395
32	178	240	273	446	506
33	62	221	284	373	433
34	92	114	287	383	443
35	63	135	288	331	391
36	114	27	304	355	415
37	74	62	312	358	418
38	203	217	315	411	471
39	87	112	322	425	485
40	115	235	334	444	504
41	86	232	335	459	519
42	62	221	335	338	398
43	40	60	344	480	540
44	153	64	349	369	429
45	71	222	355	457	517
46	22	126	373	378	438
47	262	237	377	431	491
48	66	139	390	408	468
49	195	253	407	445	505
50	92	114	408	410	470
51	227	187	420	424	484
52	162	141	428	456	516
53	169	134	460	460	520
54	53	145	461	466	526
55	92	114	470	478	538
