Req	X_Coor	Y_Coor	Arr	E	L
0	150	150	-1	0	540
1	132	262	21	168	228
2	259	212	28	429	489
3	125	39	53	89	149
4	168	237	55	145	205
5	87	105	57	342	402
6	122	246	61	277	337
7	259	212	80	388	448
8	34	50	97	153	213
9	225	70	103	414	474
10	66	139	113	286	346
11	276	38	132	163	223
12	231	235	142	274	334
13	251	222	143	436	496
14	241	46	163	211	271
15	28	122	178	454	514
16	221	213	180	240	300
17	231	235	183	443	503
18	242	263	194	375	435
19	230	182	198	381	441
20	86	232	203	453	513
21	67	142	204	347	407
22	117	262	210	452	512
23	132	262	210	408	468
24	53	145	211	477	537
25	250	247	219	426	486
26	153	74	243	280	340
27	144	250	245	434	494
28	236	224	245	249	309
29	176	117	257	414	474
30	203	217	269	374	434
31	92	114	281	386	446
32	250	247	284	322	382
33	189	138	300	431	491
34	134	273	305	422	482
35	215	168	312	381	441
36	134	273	325	349	409
37	71	126	335	455	515
38	131	254	344	410	470
39	189	138	378	468	528
40	141	3	380	390	450
41	42	123	383	404	464
42	67	142	412	430	490
43	74	62	412	433	493
44	221	213	433	475	535
45	164	79	455	464	524
46	250	247	462	464	524
47	92	90	467	477	537
48	28	122	475	475	535
49	274	195	477	478	538
