Req	X_Coor	Y_Coor	Arr
0	200	200	-1
1	300	203	0
2	128	161	17
3	286	108	21
4	266	368	22
5	117	252	23
6	155	349	26
7	351	281	27
8	155	349	32
9	86	59	34
10	211	110	35
11	84	192	52
12	123	175	56
13	69	70	69
14	261	363	85
15	84	192	88
16	69	70	93
17	243	103	94
18	282	248	94
19	300	203	117
20	300	203	124
21	129	361	128
22	160	138	133
23	16	56	136
24	214	20	139
25	97	139	157
26	289	203	166
27	69	70	174
28	338	161	174
29	260	156	177
30	215	188	187
31	261	363	189
32	69	126	192
33	389	122	197
34	146	361	203
35	156	144	233
36	155	349	235
37	300	203	240
38	96	113	240
39	140	265	246
40	282	248	248
41	160	138	258
42	244	277	259
43	267	393	260
44	202	42	267
45	351	281	270
46	130	186	285
47	86	59	286
48	97	91	286
49	114	103	287
50	282	198	300
51	269	83	303
52	79	139	304
53	130	235	309
54	166	124	313
55	267	393	314
56	269	83	318
57	130	235	319
58	183	37	320
59	136	250	321
60	16	56	324
61	117	252	326
62	87	204	335
63	69	126	337
64	69	126	344
65	69	126	346
66	70	63	346
67	339	281	347
68	350	157	352
69	140	265	354
70	138	356	355
71	149	244	367
72	123	175	367
73	130	186	368
74	243	103	368
75	149	244	375
76	338	161	390
77	156	144	394
78	296	209	405
79	87	204	411
80	242	283	412
81	244	277	422
82	312	217	422
83	266	368	428
84	379	124	430
85	50	248	435
86	97	139	437
87	130	186	450
88	258	134	451
89	117	252	456
90	268	97	466
91	351	281	478
