Req	X_Coor	Y_Coor	Arr
0	70	70	-1
1	61	48	0
2	119	130	1
3	56	139	1
4	66	91	13
5	138	78	13
6	119	114	14
7	54	41	18
8	21	115	21
9	8	138	22
10	66	91	22
11	58	95	23
12	56	139	23
13	85	75	27
14	79	72	27
15	56	139	28
16	113	35	38
17	66	40	42
18	84	36	46
19	106	10	47
20	18	38	58
21	86	102	58
22	140	36	59
23	97	28	62
24	63	50	67
25	89	39	67
26	19	39	69
27	79	72	72
28	92	22	84
29	107	63	92
30	84	39	93
31	20	69	103
32	50	106	105
33	16	92	109
34	17	37	110
35	15	4	115
36	140	36	122
37	118	108	122
38	106	10	123
39	97	29	124
40	85	75	127
41	118	108	128
42	23	39	131
43	122	113	133
44	107	63	136
45	127	108	140
46	13	48	151
47	107	63	154
48	20	69	158
49	109	78	158
50	97	12	160
51	63	50	160
52	15	4	163
53	56	139	163
54	62	58	169
55	66	82	184
56	110	99	196
57	116	132	197
58	103	69	198
59	61	48	206
60	86	37	209
61	67	55	219
62	109	78	221
63	126	112	221
64	94	105	221
65	84	36	221
66	61	48	222
67	8	138	223
68	86	36	224
69	67	55	228
70	61	54	230
71	86	37	232
72	66	91	232
73	85	106	237
74	112	13	244
75	84	39	249
76	140	36	250
77	66	82	250
78	23	39	255
79	86	36	258
80	15	18	263
81	13	48	268
82	103	82	271
83	66	82	276
84	109	78	279
85	137	101	283
86	119	114	283
87	15	18	287
88	61	34	297
89	113	71	299
90	57	53	300
91	54	41	303
92	18	38	315
93	103	69	318
94	21	44	325
95	122	131	330
96	15	9	337
97	16	39	340
98	115	134	341
99	4	44	341
100	8	87	347
101	126	112	347
102	97	28	349
103	85	75	350
104	20	69	350
105	61	54	354
106	98	31	356
107	118	131	358
108	35	90	359
109	119	114	364
110	138	78	364
111	122	131	367
112	137	137	368
113	106	10	380
114	98	31	382
115	92	22	387
116	100	106	388
117	79	72	389
118	137	101	391
119	15	4	393
120	63	50	396
121	18	38	397
122	58	95	397
123	100	106	400
124	122	131	411
125	13	48	411
126	20	69	412
127	107	63	413
128	36	54	418
129	32	106	419
130	103	82	419
131	86	36	420
132	92	22	430
133	15	4	432
134	137	101	438
135	107	77	440
136	20	69	441
137	15	4	443
138	4	44	445
139	70	94	446
140	112	13	447
141	85	75	453
142	107	77	454
143	15	9	457
144	115	134	457
145	86	37	457
146	107	77	474
147	115	134	476
