Req	X_Coor	Y_Coor	Arr	E	L
0	100	100	-1	0	540
1	46	22	2	300	360
2	172	179	4	60	120
3	36	104	4	120	180
4	121	50	5	180	240
5	18	35	13	120	180
6	35	9	16	60	120
7	12	113	18	480	540
8	152	122	19	120	180
9	57	157	20	480	540
10	149	103	21	420	480
11	17	166	23	180	240
12	126	100	27	420	480
13	85	164	27	120	180
14	63	44	34	360	420
15	56	148	41	120	180
16	188	194	44	420	480
17	88	143	47	480	540
18	149	103	48	420	480
19	157	142	52	420	480
20	12	113	54	120	180
21	42	174	55	480	540
22	155	22	60	60	120
23	180	66	65	420	480
24	155	22	65	480	540
25	184	101	67	480	540
26	108	148	67	240	300
27	57	157	67	360	420
28	152	190	67	120	180
29	116	4	69	300	360
30	7	119	71	420	480
31	155	107	77	420	480
32	97	129	79	300	360
33	200	162	80	120	180
34	32	166	80	420	480
35	9	122	81	180	240
36	110	8	82	360	420
37	110	8	95	360	420
38	36	104	99	480	540
39	109	197	101	360	420
40	85	85	106	120	180
41	5	122	112	120	180
42	47	118	112	420	480
43	89	176	117	180	240
44	172	161	118	120	180
45	105	26	125	480	540
46	71	114	126	300	360
47	172	161	140	240	300
48	109	197	141	420	480
49	45	95	143	240	300
50	159	196	148	360	420
51	17	32	159	240	300
52	125	49	159	360	420
53	7	119	160	480	540
54	124	165	160	480	540
55	151	180	164	180	240
56	12	113	164	240	300
57	94	119	167	360	420
58	125	49	168	240	300
59	66	3	169	300	360
60	47	118	170	300	360
61	97	129	174	300	360
62	168	146	176	480	540
63	45	95	178	360	420
64	112	6	181	240	300
65	155	107	186	240	300
66	139	97	196	420	480
67	88	152	199	480	540
68	75	134	200	300	360
69	12	113	201	240	300
70	111	129	201	360	420
71	99	45	206	300	360
72	152	122	209	420	480
73	129	176	210	420	480
74	35	9	213	420	480
75	42	174	219	300	360
76	85	164	221	420	480
77	159	196	223	360	420
78	139	97	227	360	420
79	12	131	228	420	480
80	108	141	230	420	480
81	42	148	231	240	300
82	112	6	232	300	360
83	8	89	232	360	420
84	148	38	237	420	480
85	23	176	237	360	420
86	31	63	237	360	420
87	159	196	238	480	540
88	159	196	244	360	420
89	184	101	245	300	360
90	113	100	246	360	420
91	5	122	248	360	420
92	172	179	267	480	540
93	108	148	270	300	360
94	143	103	274	420	480
95	12	131	275	360	420
96	40	130	279	300	360
97	198	16	283	480	540
98	155	107	285	420	480
99	57	157	288	480	540
100	103	25	289	300	360
101	47	118	293	420	480
102	28	127	298	480	540
103	18	35	299	420	480
104	198	16	301	420	480
105	36	104	313	480	540
106	99	45	314	360	420
107	67	70	320	480	540
108	42	174	325	480	540
109	23	176	337	480	540
110	139	97	341	360	420
111	12	131	341	420	480
112	8	89	342	480	540
113	130	149	342	420	480
114	158	20	343	360	420
115	88	143	343	360	420
116	113	158	344	360	420
117	32	166	350	420	480
118	157	142	358	480	540
119	146	166	360	420	480
120	67	70	361	480	540
121	186	8	364	420	480
122	84	180	368	480	540
123	154	7	368	420	480
124	12	131	373	480	540
125	85	164	375	480	540
126	165	156	381	480	540
127	155	17	383	420	480
128	88	152	383	480	540
129	152	190	395	420	480
130	42	148	404	420	480
131	7	119	411	420	480
132	200	162	415	480	540
133	12	131	419	420	480
134	5	122	423	480	540
135	39	186	425	480	540
136	179	95	429	480	540
137	159	196	433	480	540
138	97	129	434	480	540
139	154	7	436	480	540
140	154	7	439	480	540
141	186	8	440	480	540
142	155	107	440	480	540
143	47	118	448	480	540
144	47	118	450	480	540
145	159	105	458	480	540
146	46	22	466	480	540
147	139	97	468	480	540
148	155	22	475	480	540
149	108	141	478	480	540
