Req	X_Coor	Y_Coor	Arr	E	L
0	100	100	-1	0	540
1	198	16	3	420	480
2	88	143	13	480	540
3	103	97	16	300	360
4	23	176	18	300	360
5	143	103	26	300	360
6	152	122	27	360	420
7	85	85	30	360	420
8	154	7	30	360	420
9	23	176	33	360	420
10	124	165	34	60	120
11	97	129	59	420	480
12	180	66	59	120	180
13	198	16	59	60	120
14	146	166	62	300	360
15	157	142	63	300	360
16	12	131	67	300	360
17	124	165	69	300	360
18	8	89	71	360	420
19	60	153	74	180	240
20	152	122	83	180	240
21	139	97	83	300	360
22	56	148	87	240	300
23	146	166	89	180	240
24	45	95	91	120	180
25	94	119	92	180	240
26	155	22	92	360	420
27	151	180	93	240	300
28	157	142	99	120	180
29	113	100	103	480	540
30	149	103	110	240	300
31	151	180	113	420	480
32	159	105	114	180	240
33	32	166	115	120	180
34	149	78	117	300	360
35	121	50	120	120	180
36	148	38	122	300	360
37	39	186	122	360	420
38	18	35	124	420	480
39	111	129	129	180	240
40	5	122	130	480	540
41	113	158	133	420	480
42	60	153	138	240	300
43	5	122	138	480	540
44	121	50	140	240	300
45	151	180	146	240	300
46	17	32	153	420	480
47	45	55	157	360	420
48	5	122	158	360	420
49	200	162	169	180	240
50	30	67	171	240	300
51	165	156	173	180	240
52	60	153	174	360	420
53	66	3	177	480	540
54	31	63	179	420	480
55	112	78	179	240	300
56	129	176	179	420	480
57	113	100	182	420	480
58	18	35	183	240	300
59	188	194	186	240	300
60	97	129	189	420	480
61	8	89	196	300	360
62	172	186	203	420	480
63	146	166	212	360	420
64	103	77	213	300	360
65	172	179	221	240	300
66	36	104	223	360	420
67	152	122	231	480	540
68	126	100	231	240	300
69	39	186	234	480	540
70	111	129	236	480	540
71	42	148	238	360	420
72	56	148	240	240	300
73	193	12	247	300	360
74	112	6	249	360	420
75	193	12	259	420	480
76	42	174	259	420	480
77	165	156	263	300	360
78	172	186	265	360	420
79	18	35	265	420	480
80	84	180	266	420	480
81	121	50	268	300	360
82	97	129	271	480	540
83	157	142	273	480	540
84	159	105	278	300	360
85	172	161	279	420	480
86	42	148	279	420	480
87	103	25	281	480	540
88	134	157	281	480	540
89	7	119	283	360	420
90	60	153	298	480	540
91	108	141	302	420	480
92	89	176	302	420	480
93	32	166	314	480	540
94	5	122	315	420	480
95	60	184	326	360	420
96	180	66	332	480	540
97	47	118	334	420	480
98	130	149	335	480	540
99	165	156	344	480	540
100	124	165	355	360	420
101	75	134	355	360	420
102	155	17	357	480	540
103	155	107	370	480	540
104	108	141	371	480	540
105	23	176	371	420	480
106	125	49	376	420	480
107	30	67	376	420	480
108	30	67	393	420	480
109	42	148	406	420	480
110	113	100	406	480	540
111	35	9	407	420	480
112	12	131	407	420	480
113	124	191	410	480	540
114	39	186	412	480	540
115	35	9	427	480	540
116	124	191	428	480	540
117	12	131	431	480	540
118	158	20	436	480	540
119	200	162	445	480	540
120	42	148	446	480	540
121	42	174	457	480	540
122	151	180	457	480	540
123	89	176	461	480	540
124	60	153	464	480	540
125	172	186	469	480	540
126	179	95	470	480	540
127	97	129	475	480	540
128	12	131	478	480	540
