Req	X_Coor	Y_Coor	Arr	E	L
0	150	150	-1	0	540
1	38	139	6	275	335
2	26	27	6	269	329
3	93	165	8	92	152
4	7	31	11	463	523
5	57	123	15	470	530
6	267	29	19	196	256
7	51	278	20	405	465
8	9	30	24	416	476
9	93	165	24	203	263
10	14	204	33	298	358
11	222	100	33	467	527
12	267	29	42	471	531
13	40	1	47	460	520
14	136	68	53	99	159
15	288	127	57	64	124
16	172	198	60	218	278
17	150	104	63	415	475
18	155	93	65	186	246
19	8	200	71	335	395
20	17	0	86	347	407
21	7	31	89	273	333
22	1	81	89	102	162
23	38	139	90	364	424
24	267	29	91	364	424
25	216	40	92	336	396
26	236	108	92	397	457
27	88	49	93	409	469
28	149	76	94	422	482
29	135	38	96	191	251
30	211	239	105	469	529
31	222	100	111	361	421
32	211	239	122	426	486
33	167	171	125	252	312
34	38	74	127	348	408
35	8	200	131	433	493
36	296	17	141	293	353
37	222	100	142	408	468
38	236	108	152	280	340
39	162	92	154	234	294
40	31	68	154	417	477
41	125	148	154	390	450
42	8	4	163	284	344
43	274	256	170	200	260
44	296	17	174	390	450
45	228	41	176	186	246
46	106	168	178	341	401
47	296	17	178	276	336
48	1	81	181	449	509
49	53	141	182	433	493
50	183	43	182	361	421
51	28	124	183	314	374
52	38	74	191	310	370
53	119	183	202	319	379
54	235	31	206	260	320
55	211	239	209	430	490
56	37	149	215	452	512
57	93	165	222	315	375
58	283	275	227	363	423
59	94	109	230	354	414
60	59	113	231	411	471
61	283	275	233	340	400
62	28	124	241	255	315
63	150	104	246	432	492
64	229	40	246	420	480
65	8	200	247	404	464
66	205	130	262	301	361
67	88	49	265	458	518
68	274	256	265	402	462
69	157	12	277	313	373
70	149	76	284	397	457
71	158	140	286	472	532
72	19	290	288	297	357
73	19	290	292	414	474
74	136	68	292	421	481
75	183	23	308	327	387
76	38	74	308	352	412
77	80	35	309	345	405
78	38	139	310	314	374
79	228	217	316	317	377
80	274	256	316	447	507
81	141	120	317	365	425
82	106	243	317	376	436
83	125	148	318	329	389
84	4	97	318	470	530
85	159	41	323	419	479
86	34	5	323	439	499
87	150	104	327	362	422
88	297	43	328	405	465
89	11	185	330	477	537
90	235	31	330	415	475
91	203	283	332	475	535
92	38	139	333	477	537
93	172	198	342	378	438
94	211	174	353	393	453
95	12	275	353	378	438
96	4	97	353	453	513
97	8	4	354	404	464
98	11	191	360	400	460
99	9	30	364	471	531
100	141	120	381	415	475
101	19	290	390	478	538
102	289	130	394	471	531
103	267	29	406	437	497
104	12	275	411	454	514
105	141	120	421	448	508
106	28	124	431	468	528
107	267	29	431	466	526
108	28	141	432	467	527
109	57	123	434	457	517
110	176	70	436	440	500
111	80	35	445	462	522
112	150	104	447	452	512
113	9	30	455	467	527
114	188	198	474	477	537
115	139	250	475	476	536
