Req	X_Coor	Y_Coor	Arr	E	L
0	100	100	-1	0	540
1	18	35	2	325	385
2	138	69	3	444	504
3	164	37	6	292	352
4	122	13	10	246	306
5	154	7	15	183	243
6	80	167	18	385	445
7	188	125	18	317	377
8	26	138	20	47	107
9	7	151	21	301	361
10	137	4	33	465	525
11	174	185	34	115	175
12	80	190	35	196	256
13	193	12	35	159	219
14	59	57	36	466	526
15	80	108	36	153	213
16	39	112	36	335	395
17	67	127	38	258	318
18	197	113	39	167	227
19	135	45	40	255	315
20	83	118	40	327	387
21	100	144	44	461	521
22	162	118	47	225	285
23	39	112	49	456	516
24	10	67	53	94	154
25	98	4	53	75	135
26	135	45	54	281	341
27	59	57	58	411	471
28	110	184	58	72	132
29	95	50	60	129	189
30	103	70	63	135	195
31	66	58	64	112	172
32	135	45	66	199	259
33	140	11	76	369	429
34	67	127	82	446	506
35	35	160	85	209	269
36	35	160	86	246	306
37	10	67	87	145	205
38	66	58	88	362	422
39	97	67	89	335	395
40	129	176	90	149	209
41	188	125	90	449	509
42	63	58	90	274	334
43	66	58	92	128	188
44	104	5	93	114	174
45	103	70	96	352	412
46	154	7	97	159	219
47	55	51	99	364	424
48	140	11	103	255	315
49	95	50	107	273	333
50	184	140	110	388	448
51	174	185	112	331	391
52	193	12	113	448	508
53	97	129	116	425	485
54	100	144	118	203	263
55	60	153	123	385	445
56	8	89	125	354	414
57	48	30	126	435	495
58	184	140	127	276	336
59	74	55	130	318	378
60	74	55	135	474	534
61	193	111	139	342	402
62	26	138	139	235	295
63	195	97	140	223	283
64	63	192	142	411	471
65	13	152	143	191	251
66	26	138	144	455	515
67	111	129	147	412	472
68	193	111	148	217	277
69	100	144	149	394	454
70	140	11	156	242	302
71	158	81	157	447	507
72	26	138	157	345	405
73	85	192	159	205	265
74	111	129	160	412	472
75	73	81	164	203	263
76	179	141	172	396	456
77	35	160	174	186	246
78	180	147	177	249	309
79	73	81	180	349	409
80	13	152	182	456	516
81	190	110	184	322	382
82	89	39	187	222	282
83	174	185	187	249	309
84	197	113	190	277	337
85	164	37	196	261	321
86	122	13	196	462	522
87	158	81	198	240	300
88	40	130	200	316	376
89	193	111	202	374	434
90	68	115	204	416	476
91	122	58	205	269	329
92	78	169	206	221	281
93	98	4	210	471	531
94	179	141	212	340	400
95	55	51	216	258	318
96	10	67	218	399	459
97	162	118	220	279	339
98	188	125	220	344	404
99	185	124	223	291	351
100	107	96	223	227	287
101	28	193	224	400	460
102	68	50	227	253	313
103	138	69	231	453	513
104	66	58	233	277	337
105	21	85	234	457	517
106	197	113	235	252	312
107	140	4	236	270	330
108	100	144	237	433	493
109	95	50	239	388	448
110	68	115	239	325	385
111	12	69	239	365	425
112	68	115	243	322	382
113	67	127	246	297	357
114	7	151	248	344	404
115	98	4	248	476	536
116	26	45	248	248	308
117	67	127	249	285	345
118	95	50	250	421	481
119	75	173	250	414	474
120	129	176	254	471	531
121	28	193	262	272	332
122	39	112	263	304	364
123	179	151	271	394	454
124	124	191	271	412	472
125	28	193	272	445	505
126	162	118	275	401	461
127	5	73	276	372	432
128	122	58	282	335	395
129	75	173	285	341	401
130	107	96	286	310	370
131	80	167	287	377	437
132	122	58	289	336	396
133	97	129	290	380	440
134	67	138	292	379	439
135	63	192	294	401	461
136	135	45	296	381	441
137	80	167	307	317	377
138	140	4	307	422	482
139	26	45	308	387	447
140	158	81	310	405	465
141	129	176	312	328	388
142	55	64	314	425	485
143	57	157	314	386	446
144	21	85	317	375	435
145	127	143	318	323	383
146	127	143	320	329	389
147	48	30	320	452	512
148	190	110	321	442	502
149	92	178	323	444	504
150	89	39	325	330	390
151	41	43	327	447	507
152	190	110	328	448	508
153	122	58	332	404	464
154	78	169	336	465	525
155	154	7	338	460	520
156	78	169	347	394	454
157	63	149	353	461	521
158	80	108	360	422	482
159	48	106	360	374	434
160	98	4	360	414	474
161	180	147	366	436	496
162	26	138	367	477	537
163	104	5	371	411	471
164	5	73	371	384	444
165	104	5	372	413	473
166	13	152	374	410	470
167	55	64	376	447	507
168	12	69	377	411	471
169	57	157	380	451	511
170	53	29	385	409	469
171	21	85	385	417	477
172	172	114	386	414	474
173	164	37	389	402	462
174	185	123	389	434	494
175	125	49	389	434	494
176	48	106	394	431	491
177	111	129	396	429	489
178	83	118	396	417	477
179	122	58	397	475	535
180	103	70	403	415	475
181	65	53	404	476	536
182	74	55	406	451	511
183	80	167	406	454	514
184	111	129	407	418	478
185	159	105	414	456	516
186	125	49	417	473	533
187	187	92	418	430	490
188	184	140	420	431	491
189	41	43	424	457	517
190	95	50	430	448	508
191	73	81	430	478	538
192	75	173	431	469	529
193	57	157	433	455	515
194	137	4	435	468	528
195	60	153	436	471	531
196	172	114	447	476	536
197	66	58	448	454	514
198	75	173	452	473	533
199	95	50	453	459	519
200	179	151	455	480	540
201	79	193	463	478	538
202	63	192	468	474	534
203	190	110	470	474	534
204	67	138	473	480	540
205	158	81	476	480	540
206	12	131	478	480	540
207	28	193	479	480	540
