Req	X_Coor	Y_Coor	Arr	E	L
0	150	150	-1	0	540
1	28	141	9	240	300
2	274	256	55	240	300
3	105	252	56	300	360
4	158	140	58	300	360
5	57	123	74	300	360
6	38	139	77	180	240
7	59	113	81	240	300
8	28	124	89	240	300
9	211	239	92	240	300
10	205	130	94	360	420
11	149	76	105	240	300
12	288	127	107	300	360
13	296	211	108	180	240
14	141	120	120	120	180
15	37	149	124	300	360
16	180	98	128	300	360
17	28	141	139	240	300
18	139	250	157	300	360
19	75	269	172	180	240
20	37	149	195	360	420
21	17	0	207	300	360
22	211	239	214	420	480
23	149	76	218	360	420
24	183	23	223	420	480
25	150	104	233	360	420
26	106	168	234	240	300
27	297	43	236	360	420
28	175	107	237	300	360
29	4	97	239	420	480
30	94	109	244	360	420
31	8	4	244	300	360
32	119	183	260	420	480
33	297	43	262	480	540
34	99	105	277	360	420
35	75	269	330	360	420
36	106	243	355	480	540
37	14	204	361	480	540
38	262	164	376	480	540
39	283	275	414	480	540
40	141	120	418	480	540
41	159	89	419	420	480
42	208	235	421	480	540
43	296	211	452	480	540
44	211	174	456	480	540
45	53	141	461	480	540
46	203	283	468	480	540
47	215	295	475	480	540
