Req	X_Coor	Y_Coor	Arr
0	35	35	-1
1	55	54	11
2	6	68	13
3	21	24	19
4	40	60	26
5	11	14	31
6	20	20	33
7	55	5	43
8	50	35	46
9	31	52	50
10	15	60	54
11	15	10	57
12	32	12	67
13	49	11	82
14	25	24	85
15	67	5	87
16	4	18	87
17	55	60	94
18	47	16	96
19	49	73	96
20	35	40	96
21	24	12	100
22	24	12	101
23	14	37	109
24	20	50	123
25	28	18	139
26	56	37	140
27	41	49	143
28	13	52	150
29	63	23	150
30	10	20	160
31	55	20	160
32	5	5	170
33	11	14	171
34	24	58	173
35	6	68	183
36	63	23	184
37	14	37	190
38	37	56	191
39	45	65	197
40	15	77	202
41	35	17	217
42	64	42	217
43	15	77	227
44	20	26	239
45	63	65	241
46	27	69	243
47	16	22	248
48	22	22	249
49	47	47	258
50	26	52	260
51	15	30	270
52	37	31	273
53	30	5	275
54	18	24	277
55	47	47	282
56	2	60	283
57	42	7	302
58	10	43	305
59	22	22	309
60	53	52	311
61	15	10	312
62	49	58	315
63	67	5	317
64	15	30	324
65	40	60	324
66	56	39	326
67	53	12	326
68	20	50	335
69	10	43	338
70	25	24	344
71	37	47	349
72	57	48	350
73	46	13	352
74	15	60	359
75	20	20	361
76	45	30	365
77	41	37	366
78	26	27	385
79	20	40	394
80	42	7	402
81	18	24	406
82	15	19	408
83	25	24	409
84	6	38	410
85	22	27	414
86	64	42	415
87	20	26	416
88	45	30	417
89	13	52	417
90	55	60	426
91	20	20	429
92	35	69	430
93	45	20	434
94	26	52	436
95	64	42	437
96	8	56	444
97	64	42	445
98	24	12	450
99	45	30	450
100	41	49	456
101	63	23	457
102	45	10	463
103	15	60	470
104	40	60	475
