Req	X_Coor	Y_Coor	Arr	E	L
0	100	100	-1	0	540
1	93	117	2	449	509
2	110	150	4	455	515
3	101	164	5	237	297
4	121	52	6	324	384
5	53	168	11	104	164
6	145	144	18	28	88
7	12	186	18	271	331
8	168	43	22	60	120
9	102	146	25	247	307
10	64	172	25	298	358
11	31	63	29	119	179
12	160	136	43	238	298
13	35	90	45	442	502
14	65	182	49	384	444
15	102	146	50	176	236
16	169	36	54	304	364
17	68	16	54	117	177
18	170	83	56	112	172
19	101	164	56	419	479
20	33	73	60	444	504
21	70	89	60	392	452
22	160	136	67	371	431
23	67	89	68	318	378
24	121	52	81	168	228
25	93	1	88	140	200
26	135	146	89	321	381
27	169	36	89	198	258
28	138	132	90	381	441
29	54	73	90	205	265
30	35	90	91	153	213
31	170	64	91	210	270
32	92	39	105	158	218
33	160	136	108	274	334
34	120	70	108	447	507
35	107	73	115	223	283
36	178	69	115	416	476
37	33	188	117	257	317
38	84	133	119	463	523
39	178	69	120	389	449
40	175	70	121	268	328
41	143	140	124	293	353
42	20	54	127	389	449
43	138	132	136	143	203
44	128	80	136	445	505
45	12	186	141	431	491
46	6	95	141	462	522
47	170	83	145	158	218
48	69	167	146	443	503
49	130	47	147	167	227
50	17	99	148	395	455
51	62	120	148	397	457
52	170	83	152	275	335
53	101	164	153	202	262
54	3	56	155	447	507
55	73	112	155	314	374
56	40	87	157	438	498
57	67	89	158	479	539
58	11	83	162	213	273
59	2	178	162	174	234
60	56	192	165	388	448
61	48	166	166	453	513
62	31	63	172	230	290
63	107	73	173	283	343
64	77	126	181	236	296
65	92	39	185	408	468
66	74	31	187	295	355
67	11	83	192	231	291
68	35	90	202	414	474
69	61	101	203	362	422
70	139	102	203	238	298
71	33	73	205	474	534
72	69	173	205	402	462
73	53	168	209	432	492
74	132	51	210	387	447
75	53	168	214	348	408
76	39	79	214	448	508
77	84	10	215	395	455
78	69	167	215	350	410
79	67	89	217	222	282
80	69	173	224	308	368
81	170	64	226	431	491
82	60	197	241	270	330
83	169	36	242	455	515
84	168	43	243	378	438
85	138	132	243	340	400
86	64	172	244	317	377
87	127	46	247	351	411
88	92	55	250	320	380
89	116	171	259	355	415
90	12	186	263	349	409
91	92	39	266	269	329
92	40	87	268	390	450
93	89	27	270	392	452
94	35	90	278	464	524
95	108	82	283	398	458
96	150	130	284	337	397
97	163	125	307	335	395
98	168	43	308	338	398
99	68	16	309	415	475
100	62	120	316	414	474
101	91	43	318	434	494
102	138	132	320	444	504
103	173	56	327	443	503
104	164	124	328	378	438
105	133	168	329	464	524
106	107	73	331	465	525
107	150	130	332	417	477
108	43	98	335	451	511
109	125	72	337	423	483
110	84	10	342	346	406
111	68	190	346	460	520
112	7	63	347	427	487
113	29	88	351	396	456
114	17	99	352	359	419
115	48	166	355	369	429
116	26	169	358	470	530
117	169	36	360	373	433
118	50	181	362	449	509
119	190	122	363	398	458
120	48	166	363	435	495
121	60	197	370	437	497
122	110	150	373	423	483
123	43	101	377	386	446
124	39	79	380	385	445
125	124	154	405	457	517
126	91	49	407	463	523
127	43	98	410	446	506
128	110	150	411	446	506
129	16	146	413	427	487
130	163	125	416	439	499
131	84	133	418	443	503
132	6	66	419	454	514
133	108	82	421	443	503
134	164	61	423	476	536
135	135	146	426	435	495
136	116	171	426	459	519
137	11	83	430	437	497
138	120	70	430	470	530
139	17	99	433	447	507
140	143	140	436	449	509
141	68	190	438	475	535
142	43	101	438	449	509
143	5	58	442	478	538
144	107	23	448	460	520
145	99	156	448	464	524
146	116	171	450	456	516
147	51	190	455	456	516
148	136	57	459	464	524
149	7	63	466	475	535
150	60	197	467	478	538
151	48	166	468	471	531
152	116	171	469	470	530
153	82	100	473	473	533
154	50	181	473	477	537
155	100	47	475	477	537
156	180	126	479	480	540
