Req	X_Coor	Y_Coor	Arr	E	L
0	200	200	-1	0	540
1	208	20	7	433	493
2	381	290	32	436	496
3	226	52	39	73	133
4	204	292	59	335	395
5	368	215	77	210	270
6	154	68	77	357	417
7	369	118	83	420	480
8	87	164	100	246	306
9	368	215	105	248	308
10	66	118	106	451	511
11	226	52	108	315	375
12	82	78	118	358	418
13	182	379	129	444	504
14	91	150	135	441	501
15	337	388	141	341	401
16	87	153	170	217	277
17	193	216	176	189	249
18	243	209	184	243	303
19	371	111	203	258	318
20	300	64	219	450	510
21	349	181	219	466	526
22	350	207	228	232	292
23	369	171	235	320	380
24	373	253	257	314	374
25	344	283	269	427	487
26	369	171	272	375	435
27	208	20	293	367	427
28	297	137	296	361	421
29	385	55	300	453	513
30	28	353	339	468	528
31	114	178	360	468	528
32	244	285	361	479	539
33	82	65	368	393	453
34	393	246	390	390	450
35	310	200	410	457	517
36	28	353	423	432	492
37	210	271	426	439	499
38	204	292	439	471	531
39	289	306	447	477	537
40	299	141	449	457	517
41	109	186	456	477	537
42	218	134	467	477	537
43	15	4	477	479	539
