Req	X_Coor	Y_Coor	Arr
0	70	70	-1
1	83	12	4
2	66	82	21
3	70	83	28
4	42	29	30
5	13	48	37
6	41	36	38
7	44	58	50
8	105	2	50
9	8	138	52
10	101	0	59
11	82	100	60
12	78	111	65
13	85	111	65
14	12	48	68
15	20	69	69
16	35	90	72
17	135	65	73
18	99	34	73
19	135	65	77
20	39	100	80
21	64	115	92
22	113	45	97
23	85	111	100
24	56	139	101
25	103	82	109
26	115	124	112
27	82	100	115
28	81	36	116
29	42	29	123
30	70	94	128
31	50	106	140
32	70	83	151
33	35	90	152
34	30	57	152
35	50	112	156
36	12	84	159
37	93	61	167
38	93	61	176
39	56	139	186
40	121	124	196
41	66	82	197
42	69	115	199
43	105	2	200
44	50	106	209
45	54	78	219
46	16	92	233
47	139	110	241
48	139	68	253
49	56	139	254
50	18	104	262
51	109	139	264
52	15	18	268
53	85	111	269
54	120	14	269
55	48	47	274
56	48	47	277
57	99	34	278
58	120	22	280
59	39	100	286
60	103	82	286
61	10	111	298
62	16	62	307
63	120	47	316
64	137	96	317
65	8	138	319
66	97	115	322
67	40	113	324
68	101	0	328
69	80	103	330
70	97	115	330
71	95	135	330
72	39	100	330
73	139	110	331
74	39	100	333
75	140	42	343
76	70	83	348
77	58	80	352
78	125	68	361
79	113	45	363
80	65	0	378
81	36	38	384
82	99	34	396
83	80	103	397
84	135	65	398
85	138	105	417
86	103	44	434
87	120	47	434
88	16	92	440
89	54	78	442
90	50	106	444
91	86	80	449
92	58	95	457
93	58	11	465
94	83	38	468
95	65	0	468
96	71	70	469
97	86	80	477
98	30	57	479
