Req	X_Coor	Y_Coor	Arr
0	70	70	-1
1	119	73	2
2	109	139	5
3	90	14	6
4	4	44	10
5	38	122	20
6	64	138	32
7	109	139	35
8	116	105	42
9	105	2	48
10	140	42	51
11	103	44	81
12	120	47	82
13	61	57	88
14	54	33	93
15	16	92	96
16	120	14	110
17	95	135	123
18	66	82	133
19	121	123	139
20	81	36	143
21	95	135	155
22	121	124	167
23	50	112	172
24	32	52	178
25	113	45	179
26	40	113	184
27	4	44	186
28	10	111	192
29	29	94	203
30	90	44	205
31	16	62	211
32	120	52	213
33	120	47	222
34	26	50	229
35	120	47	230
36	18	70	236
37	64	115	247
38	35	90	251
39	56	139	253
40	38	122	253
41	95	135	254
42	85	111	259
43	34	72	262
44	58	11	271
45	44	36	276
46	29	94	278
47	120	14	282
48	8	138	291
49	95	135	293
50	36	124	295
51	116	105	296
52	54	78	296
53	97	115	298
54	4	44	312
55	64	132	317
56	83	38	333
57	89	39	334
58	8	138	340
59	69	115	345
60	48	47	348
61	70	83	349
62	117	92	350
63	32	52	353
64	103	82	357
65	56	139	364
66	12	48	373
67	38	122	375
68	58	11	378
69	12	48	380
70	50	112	381
71	44	36	381
72	103	82	403
73	42	29	419
74	89	39	430
75	113	45	442
76	8	138	450
77	70	94	460
78	120	52	469
