Req	X_Coor	Y_Coor	Arr
0	150	150	-1
1	155	93	1
2	8	200	5
3	167	171	5
4	11	185	11
5	289	130	25
6	11	185	34
7	40	1	45
8	139	270	58
9	216	40	65
10	208	47	68
11	175	281	87
12	265	197	96
13	110	262	102
14	297	43	105
15	157	12	120
16	265	197	121
17	296	17	126
18	274	256	132
19	271	105	137
20	38	139	137
21	14	204	143
22	296	211	146
23	211	174	147
24	208	235	149
25	125	148	160
26	106	243	164
27	28	124	197
28	296	17	205
29	37	149	207
30	53	141	219
31	236	108	226
32	57	123	229
33	107	39	245
34	283	275	252
35	180	98	258
36	75	269	261
37	75	269	280
38	88	49	299
39	38	139	324
40	141	120	334
41	26	27	335
42	215	295	336
43	157	12	347
44	268	113	359
45	11	185	400
46	141	120	412
47	59	113	416
48	246	133	417
49	19	290	420
50	106	168	430
51	216	40	430
52	183	43	440
53	246	133	447
54	228	276	463
55	8	200	470
56	7	31	472
57	1	81	478
58	99	105	480
