Req	X_Coor	Y_Coor	Arr
0	150	150	-1
1	139	250	5
2	139	250	46
3	175	281	58
4	38	74	64
5	40	1	74
6	203	283	75
7	99	105	116
8	37	149	121
9	105	252	127
10	11	185	134
11	12	275	135
12	80	35	153
13	80	35	159
14	188	198	202
15	288	127	203
16	222	100	221
17	262	164	225
18	19	290	228
19	99	105	234
20	268	113	245
21	162	92	251
22	40	1	254
23	107	39	296
24	42	221	331
25	235	31	344
26	80	35	351
27	135	38	352
28	213	119	353
29	246	133	379
30	34	5	394
31	176	70	400
32	274	256	422
33	1	81	435
34	172	198	438
35	215	295	460
36	150	104	463
