Req	X_Coor	Y_Coor	Arr	E	L
0	70	70	-1	0	540
1	27	46	3	307	367
2	66	91	11	387	447
3	30	21	11	318	378
4	104	139	16	52	112
5	92	138	28	270	330
6	116	13	44	79	139
7	15	4	48	114	174
8	90	14	48	419	479
9	84	88	54	468	528
10	60	23	54	291	351
11	58	95	55	407	467
12	121	124	59	173	233
13	47	83	60	368	428
14	22	104	62	389	449
15	112	13	63	294	354
16	15	18	65	68	128
17	119	73	70	363	423
18	32	52	83	103	163
19	65	0	86	134	194
20	12	138	87	180	240
21	44	36	94	360	420
22	109	139	102	349	409
23	139	73	105	421	481
24	35	90	115	402	462
25	84	88	116	395	455
26	37	125	126	139	199
27	20	69	132	395	455
28	88	29	143	162	222
29	37	125	145	278	338
30	120	60	159	450	510
31	5	99	160	432	492
32	22	104	165	405	465
33	121	124	175	203	263
34	54	33	176	336	396
35	109	139	182	270	330
36	109	78	185	354	414
37	49	140	185	218	278
38	82	100	187	265	325
39	65	0	187	282	342
40	39	13	194	217	277
41	50	106	194	279	339
42	37	125	195	347	407
43	13	48	203	385	445
44	83	38	219	387	447
45	120	102	224	477	537
46	66	91	232	468	528
47	34	72	238	263	323
48	79	72	240	284	344
49	65	80	247	278	338
50	34	72	261	350	410
51	108	30	265	437	497
52	109	139	272	389	449
53	121	124	273	328	388
54	54	78	284	407	467
55	58	95	287	427	487
56	109	131	289	454	514
57	35	90	292	329	389
58	36	124	299	370	430
59	84	88	300	320	380
60	8	87	304	400	460
61	120	102	316	393	453
62	60	54	323	379	439
63	8	87	323	336	396
64	15	18	324	364	424
65	15	4	325	446	506
66	65	80	329	393	453
67	73	96	329	395	455
68	26	50	335	343	403
69	65	80	337	355	415
70	114	109	345	394	454
71	42	29	352	453	513
72	38	122	353	417	477
73	54	106	359	406	466
74	139	73	360	410	470
75	54	33	361	462	522
76	13	48	367	393	453
77	66	40	368	394	454
78	112	13	376	437	497
79	104	139	383	478	538
80	65	80	388	444	504
81	30	21	402	436	496
82	138	78	420	453	513
83	79	72	420	469	529
84	79	72	420	434	494
85	32	52	429	468	528
86	112	13	434	472	532
87	54	106	434	436	496
88	78	111	439	442	502
89	34	72	442	471	531
90	79	72	448	454	514
91	82	100	459	469	529
92	138	78	463	469	529
93	108	30	463	466	526
94	90	14	467	473	533
95	109	139	468	475	535
96	73	96	477	478	538
