Req	X_Coor	Y_Coor	Arr
0	100	100	-1
1	53	175	1
2	77	119	1
3	50	135	1
4	86	69	2
5	115	75	8
6	164	37	14
7	124	191	14
8	184	140	14
9	35	9	18
10	70	28	18
11	55	87	27
12	60	153	27
13	114	183	28
14	25	48	30
15	63	151	32
16	50	135	36
17	63	149	41
18	74	55	46
19	120	39	48
20	173	42	60
21	44	10	64
22	191	124	71
23	75	173	73
24	182	89	79
25	50	135	82
26	184	110	87
27	25	48	91
28	149	78	95
29	143	116	97
30	54	37	100
31	63	151	101
32	53	175	101
33	123	90	102
34	7	119	109
35	114	183	115
36	35	9	118
37	137	158	120
38	38	101	121
39	75	173	122
40	168	58	126
41	44	10	131
42	155	107	132
43	125	53	132
44	168	58	136
45	60	153	140
46	114	112	147
47	123	90	150
48	32	47	163
49	32	47	166
50	40	130	167
51	38	101	173
52	30	183	174
53	30	183	179
54	126	100	180
55	152	122	180
56	125	53	183
57	86	69	185
58	191	138	185
59	173	42	186
60	53	180	187
61	60	71	195
62	41	186	200
63	182	110	201
64	196	126	204
65	13	139	208
66	50	135	208
67	85	193	211
68	178	61	226
69	77	119	229
70	53	175	231
71	115	50	231
72	55	87	234
73	37	177	235
74	66	3	236
75	191	124	237
76	171	36	239
77	53	175	246
78	60	71	247
79	104	88	256
80	40	130	257
81	35	9	259
82	56	148	263
83	84	81	266
84	31	79	268
85	56	148	274
86	137	158	277
87	27	97	280
88	150	26	282
89	53	180	284
90	53	79	291
91	114	112	291
92	53	79	291
93	138	61	295
94	44	10	295
95	94	31	296
96	38	101	297
97	138	61	299
98	6	193	302
99	115	75	308
100	171	36	310
101	158	20	319
102	121	50	323
103	38	101	325
104	81	183	332
105	125	78	334
106	36	104	336
107	125	53	337
108	150	26	340
109	121	50	343
110	63	149	343
111	127	143	343
112	40	130	347
113	86	69	349
114	86	69	354
115	60	71	355
116	71	114	356
117	196	126	356
118	120	39	356
119	114	72	357
120	114	112	358
121	171	36	365
122	184	140	366
123	180	66	376
124	32	47	378
125	77	119	382
126	182	89	383
127	49	99	386
128	60	153	389
129	67	70	389
130	53	79	394
131	47	118	396
132	71	114	401
133	149	78	407
134	35	9	425
135	50	135	429
136	158	20	431
137	75	170	432
138	155	107	434
139	124	191	435
140	143	116	435
141	124	191	444
142	56	148	445
143	56	148	446
144	115	75	446
145	49	99	448
146	66	3	451
147	60	71	454
148	36	104	455
149	184	140	457
150	74	55	459
151	47	118	463
152	184	110	465
153	66	3	470
154	60	153	470
155	113	151	475
156	84	81	480
