Req	X_Coor	Y_Coor	Arr	E	L
0	200	200	-1	0	540
1	97	10	3	180	240
2	172	178	6	60	120
3	348	279	6	360	420
4	97	10	15	180	240
5	157	102	20	240	300
6	324	216	24	300	360
7	337	388	24	120	180
8	32	352	34	420	480
9	153	107	34	480	540
10	153	280	37	300	360
11	327	242	37	360	420
12	79	154	38	420	480
13	337	388	40	420	480
14	157	205	41	240	300
15	73	203	44	480	540
16	92	155	45	60	120
17	93	47	47	360	420
18	172	178	48	300	360
19	172	178	48	60	120
20	324	216	49	360	420
21	22	205	49	360	420
22	26	250	52	300	360
23	373	253	52	420	480
24	255	239	54	480	540
25	210	141	54	420	480
26	255	239	55	60	120
27	244	114	55	420	480
28	99	7	59	480	540
29	24	121	61	420	480
30	189	306	62	360	420
31	75	206	63	480	540
32	23	97	65	300	360
33	212	146	74	360	420
34	93	47	74	300	360
35	23	97	83	300	360
36	308	396	83	360	420
37	73	203	83	120	180
38	49	351	85	300	360
39	230	241	91	300	360
40	92	155	97	300	360
41	14	210	103	180	240
42	203	384	103	480	540
43	95	63	104	180	240
44	89	29	106	120	180
45	240	246	107	120	180
46	34	242	108	240	300
47	212	146	108	420	480
48	360	23	110	420	480
49	87	153	110	300	360
50	129	98	111	480	540
51	182	378	117	420	480
52	82	365	121	300	360
53	162	69	123	180	240
54	254	240	126	180	240
55	11	115	126	420	480
56	23	97	132	240	300
57	279	4	133	300	360
58	348	279	135	240	300
59	210	141	135	420	480
60	363	30	137	480	540
61	87	153	143	360	420
62	22	205	152	420	480
63	207	391	152	420	480
64	254	240	153	240	300
65	11	115	156	360	420
66	75	206	157	420	480
67	327	242	158	360	420
68	24	121	159	180	240
69	182	378	165	360	420
70	157	205	167	480	540
71	244	114	173	240	300
72	154	288	175	480	540
73	240	246	176	360	420
74	49	351	177	480	540
75	52	295	178	300	360
76	92	155	181	240	300
77	249	242	184	240	300
78	324	216	185	360	420
79	373	253	196	240	300
80	237	213	204	300	360
81	22	205	205	300	360
82	52	295	207	360	420
83	232	232	208	360	420
84	39	56	209	240	300
85	329	241	211	480	540
86	238	250	211	480	540
87	75	206	214	480	540
88	84	252	218	240	300
89	157	205	219	420	480
90	157	102	221	480	540
91	254	240	227	480	540
92	14	210	228	300	360
93	41	56	231	300	360
94	168	62	237	300	360
95	154	288	238	360	420
96	361	39	242	300	360
97	150	108	248	480	540
98	373	253	249	300	360
99	153	280	251	300	360
100	73	203	252	300	360
101	49	351	253	420	480
102	308	204	257	300	360
103	84	252	260	300	360
104	74	201	263	420	480
105	240	246	264	360	420
106	329	241	266	300	360
107	153	280	267	360	420
108	314	390	268	360	420
109	153	280	269	300	360
110	373	253	271	420	480
111	109	186	271	480	540
112	237	213	274	480	540
113	99	7	277	480	540
114	34	242	278	360	420
115	322	242	278	420	480
116	182	378	282	300	360
117	314	390	286	300	360
118	79	154	287	300	360
119	14	210	290	300	360
120	279	4	293	360	420
121	223	372	294	300	360
122	308	204	295	420	480
123	49	351	296	300	360
124	232	232	296	300	360
125	21	96	297	480	540
126	57	353	298	480	540
127	238	250	299	420	480
128	52	295	300	300	360
129	327	242	301	360	420
130	302	60	303	420	480
131	240	246	308	360	420
132	32	352	308	480	540
133	126	284	311	360	420
134	187	338	312	480	540
135	164	62	315	360	420
136	73	203	320	420	480
137	207	391	321	420	480
138	389	307	321	480	540
139	348	279	322	420	480
140	41	56	324	360	420
141	157	205	324	360	420
142	32	352	328	420	480
143	34	242	331	420	480
144	79	209	332	360	420
145	11	115	333	360	420
146	207	391	333	360	420
147	369	19	334	360	420
148	74	201	336	360	420
149	52	295	337	360	420
150	33	247	337	420	480
151	75	206	341	420	480
152	41	56	345	420	480
153	164	62	346	420	480
154	29	355	347	420	480
155	52	295	347	420	480
156	220	283	352	420	480
157	92	155	353	420	480
158	153	281	355	480	540
159	244	114	355	360	420
160	52	295	357	420	480
161	14	210	359	420	480
162	324	216	368	480	540
163	240	210	369	480	540
164	75	206	371	420	480
165	223	372	373	420	480
166	84	252	373	420	480
167	162	69	376	480	540
168	84	252	381	480	540
169	22	205	381	420	480
170	126	284	384	420	480
171	280	290	385	420	480
172	279	4	387	480	540
173	389	307	388	480	540
174	131	283	391	480	540
175	230	241	392	480	540
176	126	284	393	480	540
177	255	239	400	420	480
178	23	97	403	480	540
179	373	253	405	480	540
180	348	279	405	420	480
181	172	178	412	420	480
182	360	23	416	480	540
183	92	50	417	420	480
184	348	279	419	480	540
185	210	141	423	480	540
186	127	90	427	480	540
187	51	288	429	480	540
188	182	378	431	480	540
189	255	239	432	480	540
190	79	209	433	480	540
191	33	247	437	480	540
192	73	203	439	480	540
193	232	232	440	480	540
194	51	288	441	480	540
195	369	19	441	480	540
196	389	307	443	480	540
197	348	279	444	480	540
198	201	387	448	480	540
199	203	384	454	480	540
200	302	60	455	480	540
201	255	239	455	480	540
202	127	90	457	480	540
203	249	242	458	480	540
204	168	62	459	480	540
205	337	388	463	480	540
206	337	388	463	480	540
207	39	56	463	480	540
208	280	290	464	480	540
209	79	154	466	480	540
210	154	288	469	480	540
211	11	115	471	480	540
212	207	391	472	480	540
213	131	283	473	480	540
214	187	338	474	480	540
215	187	338	475	480	540
216	162	69	478	480	540
217	322	242	478	480	540
