Req	X_Coor	Y_Coor	Arr
0	200	200	-1
1	78	194	26
2	196	107	30
3	36	288	32
4	154	68	38
5	349	135	42
6	395	167	47
7	236	260	57
8	278	221	104
9	206	286	108
10	14	53	112
11	14	53	123
12	194	65	125
13	299	399	134
14	234	37	154
15	370	57	155
16	14	53	171
17	116	102	178
18	140	131	196
19	116	102	198
20	374	163	213
21	159	164	230
22	238	124	242
23	52	301	245
24	170	114	258
25	267	321	265
26	278	221	285
27	307	396	291
28	116	102	293
29	154	68	303
30	170	114	305
31	344	236	305
32	191	167	314
33	17	99	318
34	343	322	352
35	49	222	358
36	299	399	371
37	56	156	371
38	255	80	374
39	343	335	379
40	194	65	385
41	36	203	386
42	236	260	393
43	279	262	394
44	26	199	396
45	345	195	403
46	150	49	417
47	387	267	432
48	306	361	437
49	246	244	461
50	36	203	462
51	103	361	476
