Req	X_Coor	Y_Coor	Arr	E	L
0	200	200	-1	0	540
1	234	37	0	480	540
2	248	126	1	360	420
3	234	37	17	60	120
4	387	267	23	120	180
5	36	203	40	300	360
6	206	286	45	300	360
7	56	156	47	240	300
8	116	102	58	120	180
9	213	305	68	180	240
10	325	45	69	120	180
11	294	249	115	480	540
12	255	80	138	180	240
13	234	20	152	180	240
14	140	131	156	300	360
15	175	304	159	300	360
16	269	203	166	420	480
17	16	114	194	480	540
18	31	360	197	360	420
19	306	361	219	420	480
20	175	304	224	480	540
21	320	166	230	300	360
22	213	305	230	420	480
23	140	131	239	300	360
24	359	31	241	300	360
25	287	279	267	360	420
26	103	361	281	360	420
27	8	384	303	480	540
28	29	9	306	480	540
29	299	399	339	420	480
30	170	114	364	480	540
31	194	65	374	480	540
32	168	223	378	420	480
33	75	238	379	480	540
34	223	41	381	480	540
35	374	163	412	480	540
36	56	156	444	480	540
37	56	156	450	480	540
38	202	158	455	480	540
