Req	X_Coor	Y_Coor	Arr	E	L
0	200	200	-1	0	540
1	77	319	0	180	240
2	201	6	0	240	300
3	159	11	2	180	240
4	270	151	2	120	180
5	347	395	3	420	480
6	195	294	4	240	300
7	70	231	8	180	240
8	395	340	8	420	480
9	221	281	15	360	420
10	353	65	16	180	240
11	192	332	16	360	420
12	231	6	19	480	540
13	281	155	21	420	480
14	125	122	22	360	420
15	189	306	22	180	240
16	266	116	23	240	300
17	23	98	26	480	540
18	102	377	27	420	480
19	189	306	27	420	480
20	393	297	28	420	480
21	77	319	30	180	240
22	338	391	31	60	120
23	327	242	35	420	480
24	60	319	37	480	540
25	47	328	41	360	420
26	175	299	43	480	540
27	262	30	44	480	540
28	24	96	44	480	540
29	18	100	44	300	360
30	366	251	48	240	300
31	237	243	49	120	180
32	28	353	59	360	420
33	84	363	63	300	360
34	183	375	64	480	540
35	195	294	66	480	540
36	102	377	67	180	240
37	340	290	67	420	480
38	23	97	68	120	180
39	276	157	71	360	420
40	34	242	73	420	480
41	32	78	80	300	360
42	195	294	84	360	420
43	122	183	85	180	240
44	23	97	88	180	240
45	24	96	92	300	360
46	159	11	94	480	540
47	366	97	98	300	360
48	237	243	105	120	180
49	102	377	110	240	300
50	183	375	112	420	480
51	381	290	123	300	360
52	392	307	123	360	420
53	366	97	124	480	540
54	366	251	126	420	480
55	113	184	127	180	240
56	23	97	128	420	480
57	373	253	132	480	540
58	243	140	136	360	420
59	40	380	140	420	480
60	359	30	151	300	360
61	24	96	154	420	480
62	373	253	160	480	540
63	24	96	164	300	360
64	208	274	173	480	540
65	392	307	177	180	240
66	392	307	179	300	360
67	315	237	181	240	300
68	243	140	181	480	540
69	338	315	184	360	420
70	47	328	184	420	480
71	122	183	184	420	480
72	281	155	186	300	360
73	183	375	193	360	420
74	266	116	196	420	480
75	338	315	202	240	300
76	363	24	205	240	300
77	34	242	205	420	480
78	24	96	206	300	360
79	68	143	206	360	420
80	166	357	210	300	360
81	213	332	210	420	480
82	28	353	218	480	540
83	310	363	219	480	540
84	302	274	221	360	420
85	393	297	225	420	480
86	52	194	227	300	360
87	208	274	228	480	540
88	189	306	228	420	480
89	176	154	229	420	480
90	338	315	233	420	480
91	281	155	235	420	480
92	359	30	235	360	420
93	60	319	237	240	300
94	395	340	239	360	420
95	266	116	241	480	540
96	393	306	242	480	540
97	68	143	244	300	360
98	40	380	244	360	420
99	231	6	246	420	480
100	381	290	250	420	480
101	350	131	251	300	360
102	189	306	253	360	420
103	68	143	253	300	360
104	183	375	257	300	360
105	222	383	259	480	540
106	177	77	262	300	360
107	24	96	264	420	480
108	393	306	271	480	540
109	221	281	273	480	540
110	84	363	273	480	540
111	363	24	278	480	540
112	381	290	279	300	360
113	68	143	281	300	360
114	262	30	285	480	540
115	393	306	292	480	540
116	364	25	294	300	360
117	266	116	295	480	540
118	325	45	296	480	540
119	176	154	297	300	360
120	243	140	304	360	420
121	32	78	306	360	420
122	28	353	306	480	540
123	113	184	307	360	420
124	369	107	309	480	540
125	208	274	315	480	540
126	393	312	316	480	540
127	186	304	321	420	480
128	340	290	324	360	420
129	153	315	325	360	420
130	393	312	326	420	480
131	243	140	327	480	540
132	391	42	329	420	480
133	300	144	330	480	540
134	177	77	331	360	420
135	369	100	335	420	480
136	373	253	337	480	540
137	28	353	346	360	420
138	393	297	348	360	420
139	235	212	349	420	480
140	395	340	351	480	540
141	41	340	358	480	540
142	359	30	361	420	480
143	353	65	361	420	480
144	84	221	364	480	540
145	189	306	364	480	540
146	84	221	364	420	480
147	364	55	368	480	540
148	347	395	370	480	540
149	220	238	370	420	480
150	23	97	371	480	540
151	24	96	377	480	540
152	40	380	377	420	480
153	391	42	379	480	540
154	222	383	392	420	480
155	26	250	396	420	480
156	113	184	400	420	480
157	393	306	403	480	540
158	26	250	406	420	480
159	34	242	406	480	540
160	32	78	407	420	480
161	391	42	407	480	540
162	60	319	410	420	480
163	366	340	413	480	540
164	34	242	418	420	480
165	239	254	418	420	480
166	40	380	429	480	540
167	84	363	430	480	540
168	235	212	430	480	540
169	366	340	432	480	540
170	125	122	432	480	540
171	325	294	432	480	540
172	237	243	434	480	540
173	359	30	443	480	540
174	208	274	445	480	540
175	67	258	445	480	540
176	41	340	446	480	540
177	266	116	448	480	540
178	329	236	449	480	540
179	323	243	455	480	540
180	77	319	463	480	540
181	364	25	463	480	540
182	347	395	465	480	540
183	82	360	471	480	540
184	237	109	477	480	540
185	366	340	479	480	540
186	189	306	480	480	540
