Req	X_Coor	Y_Coor	Arr	E	L
0	200	200	-1	0	540
1	186	75	4	65	125
2	338	315	16	320	380
3	321	217	22	157	217
4	281	155	30	218	278
5	166	357	49	79	139
6	237	109	66	338	398
7	84	363	72	206	266
8	239	254	84	203	263
9	175	299	92	232	292
10	381	290	98	271	331
11	84	221	99	162	222
12	315	237	106	445	505
13	222	383	107	117	177
14	325	294	110	412	472
15	40	380	111	469	529
16	213	332	112	122	182
17	325	45	118	274	334
18	270	151	123	176	236
19	113	184	129	130	190
20	186	75	133	220	280
21	393	297	134	416	476
22	353	65	138	437	497
23	325	45	152	440	500
24	140	40	155	321	381
25	349	157	159	268	328
26	122	183	167	330	390
27	347	395	176	184	244
28	393	312	179	182	242
29	40	380	189	438	498
30	153	315	190	371	431
31	122	183	193	359	419
32	262	30	198	249	309
33	300	144	200	473	533
34	364	27	204	439	499
35	390	357	214	258	318
36	302	274	217	258	318
37	176	154	233	381	441
38	122	183	238	452	512
39	34	242	243	361	421
40	327	242	252	340	400
41	221	281	263	362	422
42	329	236	273	365	425
43	392	307	291	411	471
44	266	116	298	400	460
45	166	357	299	331	391
46	329	236	308	370	430
47	175	299	331	342	402
48	349	272	349	380	440
49	70	231	356	410	470
50	192	332	386	394	454
51	300	144	402	472	532
52	363	24	404	475	535
53	270	151	430	430	490
54	390	357	431	464	524
55	23	98	435	451	511
56	220	238	445	479	539
57	364	25	474	477	537
