Req	X_Coor	Y_Coor	Arr
0	150	150	-1
1	132	262	13
2	249	44	27
3	6	146	49
4	40	60	51
5	279	44	54
6	144	250	60
7	42	123	68
8	242	263	69
9	225	70	126
10	173	73	146
11	65	152	149
12	92	114	160
13	45	44	163
14	249	44	168
15	242	263	171
16	234	216	172
17	221	213	186
18	138	17	187
19	225	70	230
20	249	44	238
21	262	50	239
22	176	117	261
23	221	213	269
24	153	64	281
25	252	60	282
26	117	262	282
27	227	187	301
28	276	38	305
29	87	112	320
30	135	23	339
31	203	217	343
32	230	182	343
33	227	187	348
34	135	23	360
35	178	240	389
36	227	187	389
37	56	117	402
38	71	222	410
39	274	195	413
40	160	111	419
41	149	130	450
42	276	38	467
