Req	X_Coor	Y_Coor	Arr
0	150	150	-1
1	52	80	12
2	160	111	44
3	193	194	65
4	6	146	68
5	63	135	71
6	241	46	90
7	169	134	98
8	274	195	136
9	74	62	140
10	239	188	149
11	250	247	155
12	242	263	176
13	193	194	193
14	284	184	199
15	135	23	207
16	53	145	215
17	249	44	218
18	226	56	221
19	71	222	225
20	141	3	232
21	263	248	235
22	276	38	243
23	273	18	248
24	137	255	272
25	53	145	281
26	172	249	284
27	193	194	303
28	279	44	312
29	71	126	313
30	42	123	322
31	53	145	344
32	63	135	389
33	45	44	423
34	77	11	451
35	149	130	468
36	195	253	474
37	86	232	475
38	175	142	476
