Req	X_Coor	Y_Coor	Arr
0	70	70	-1
1	21	44	1
2	57	59	3
3	16	39	6
4	98	31	10
5	112	13	24
6	66	40	26
7	21	44	31
8	125	68	31
9	61	34	31
10	1	24	31
11	85	106	33
12	122	113	42
13	57	53	44
14	103	69	53
15	18	38	53
16	17	37	56
17	66	82	60
18	23	39	66
19	20	69	67
20	34	104	67
21	94	105	68
22	103	82	69
23	103	69	72
24	103	69	74
25	90	44	75
26	90	44	76
27	50	106	76
28	140	36	76
29	92	22	78
30	61	48	79
31	137	101	88
32	116	132	89
33	113	35	91
34	36	54	91
35	97	12	91
36	15	4	93
37	63	50	94
38	79	72	95
39	34	72	97
40	106	10	101
41	103	69	105
42	91	95	106
43	23	39	109
44	4	44	113
45	122	113	116
46	91	95	118
47	140	36	119
48	127	108	129
49	8	87	133
50	57	59	136
51	15	18	147
52	62	58	148
53	16	39	148
54	67	55	151
55	34	104	160
56	103	69	160
57	16	39	160
58	66	82	161
59	34	104	162
60	126	112	163
61	66	40	166
62	63	50	169
63	57	53	172
64	109	139	175
65	100	106	178
66	16	62	181
67	116	132	186
68	8	87	188
69	57	59	192
70	6	25	192
71	100	106	198
72	15	18	198
73	8	138	200
74	34	72	210
75	90	44	213
76	92	22	214
77	21	115	217
78	15	4	218
79	15	4	218
80	127	108	224
81	23	39	230
82	61	54	234
83	119	114	236
84	107	63	237
85	16	92	241
86	94	105	245
87	84	39	250
88	97	12	251
89	103	82	251
90	66	91	256
91	113	35	257
92	13	48	261
93	34	72	262
94	122	113	262
95	67	55	262
96	63	50	265
97	140	36	266
98	86	102	268
99	109	139	271
100	112	13	273
101	16	39	273
102	121	110	275
103	1	24	280
104	57	59	282
105	70	94	282
106	70	94	282
107	15	4	289
108	99	28	295
109	1	24	302
110	6	25	304
111	127	108	305
112	110	99	313
113	85	75	321
114	140	36	321
115	8	87	325
116	15	18	325
117	61	54	331
118	70	94	338
119	57	53	340
120	70	94	344
121	116	132	346
122	82	100	347
123	86	36	349
124	137	137	349
125	70	94	350
126	85	75	351
127	66	91	355
128	113	71	361
129	125	68	364
130	79	72	369
131	127	108	372
132	15	9	372
133	50	106	381
134	127	108	385
135	89	39	391
136	78	63	393
137	35	90	407
138	17	43	412
139	8	87	413
140	140	42	417
141	15	9	432
142	66	82	433
143	86	102	433
144	110	99	435
145	103	69	436
146	110	99	436
147	137	137	439
148	112	13	441
149	121	123	442
150	15	9	445
151	122	113	446
152	35	90	446
153	86	36	451
154	8	87	452
155	16	62	459
156	82	100	460
157	62	58	463
158	86	102	469
159	6	25	470
160	97	29	471
161	85	75	477
162	70	94	479
