Req	X_Coor	Y_Coor	Arr
0	100	100	-1
1	103	77	17
2	164	37	28
3	114	72	29
4	121	46	31
5	115	75	43
6	53	175	51
7	103	77	58
8	28	127	60
9	172	161	62
10	6	193	65
11	137	59	71
12	55	87	79
13	151	180	85
14	151	180	88
15	191	124	102
16	182	110	103
17	152	122	105
18	60	153	115
19	188	70	116
20	113	151	122
21	121	46	126
22	158	20	145
23	53	175	159
24	175	60	163
25	112	42	167
26	71	114	169
27	31	79	180
28	71	114	197
29	150	26	199
30	95	50	206
31	186	8	207
32	40	130	211
33	125	78	216
34	164	37	223
35	113	151	227
36	191	124	228
37	164	37	229
38	81	183	232
39	37	177	237
40	115	75	240
41	13	139	253
42	6	193	256
43	60	153	265
44	113	151	265
45	48	106	276
46	164	37	276
47	48	106	284
48	115	75	286
49	103	77	287
50	81	183	296
51	114	183	300
52	25	48	303
53	158	20	312
54	196	126	313
55	115	50	316
56	150	26	317
57	66	3	320
58	36	104	324
59	24	197	336
60	143	116	340
61	115	50	343
62	48	106	350
63	85	193	358
64	180	66	358
65	63	151	359
66	28	77	359
67	151	180	373
68	184	110	374
69	44	10	379
70	41	186	379
71	137	158	380
72	125	78	385
73	47	118	387
74	36	104	388
75	178	61	392
76	121	50	393
77	172	161	396
78	123	90	401
79	94	31	408
80	56	148	408
81	184	110	409
82	172	161	414
83	36	104	415
84	125	53	423
85	7	119	429
86	186	149	430
87	123	90	440
88	32	47	450
89	184	110	454
90	28	127	459
91	115	75	469
92	121	46	471
93	180	66	471
94	36	104	474
