Req	X_Coor	Y_Coor	Arr	E	L
0	150	150	-1	0	540
1	168	42	1	120	180
2	38	44	3	300	360
3	205	44	3	420	480
4	177	281	5	60	120
5	56	212	12	480	540
6	188	69	14	480	540
7	166	194	14	60	120
8	140	18	16	240	300
9	110	31	20	60	120
10	220	182	21	120	180
11	282	104	23	120	180
12	61	138	30	180	240
13	29	130	31	60	120
14	154	299	32	240	300
15	297	43	32	420	480
16	247	19	39	240	300
17	4	294	40	60	120
18	38	139	41	420	480
19	82	35	43	300	360
20	241	183	44	180	240
21	170	53	54	420	480
22	188	69	54	300	360
23	279	189	56	360	420
24	242	70	57	120	180
25	238	206	58	60	120
26	241	183	62	120	180
27	34	150	62	120	180
28	261	232	63	300	360
29	248	41	66	420	480
30	71	294	70	480	540
31	298	135	73	180	240
32	107	39	73	180	240
33	157	50	74	420	480
34	82	35	78	480	540
35	38	139	78	360	420
36	43	52	80	420	480
37	48	141	93	240	300
38	154	299	99	180	240
39	37	149	100	180	240
40	37	126	101	420	480
41	37	149	102	180	240
42	117	155	111	420	480
43	52	109	115	240	300
44	15	178	120	420	480
45	298	135	120	120	180
46	29	8	123	480	540
47	103	8	126	360	420
48	279	36	126	480	540
49	272	70	133	240	300
50	136	295	133	240	300
51	136	295	137	420	480
52	61	138	142	480	540
53	176	263	143	300	360
54	108	3	143	420	480
55	191	49	148	480	540
56	176	263	148	180	240
57	205	44	151	240	300
58	110	145	152	180	240
59	80	86	154	180	240
60	139	146	158	420	480
61	170	53	158	240	300
62	248	41	160	240	300
63	272	70	162	300	360
64	57	192	166	300	360
65	52	109	167	360	420
66	170	53	170	420	480
67	216	203	170	480	540
68	71	294	171	360	420
69	214	234	173	420	480
70	248	41	176	360	420
71	279	36	180	300	360
72	82	35	181	480	540
73	106	168	182	240	300
74	180	114	186	300	360
75	43	52	192	300	360
76	242	70	196	480	540
77	242	70	199	240	300
78	188	198	200	360	420
79	289	79	201	240	300
80	188	198	202	300	360
81	170	53	202	480	540
82	15	52	206	360	420
83	80	86	206	420	480
84	25	191	206	360	420
85	238	214	209	420	480
86	78	246	214	420	480
87	43	62	221	300	360
88	207	149	224	420	480
89	26	27	225	300	360
90	188	198	225	420	480
91	38	139	230	480	540
92	16	22	232	420	480
93	5	189	233	300	360
94	8	4	234	420	480
95	158	291	234	240	300
96	34	150	236	240	300
97	250	124	238	480	540
98	247	19	240	300	360
99	29	130	240	480	540
100	280	158	242	360	420
101	220	182	244	420	480
102	247	19	257	300	360
103	241	183	260	360	420
104	76	160	261	300	360
105	246	133	264	300	360
106	52	109	264	300	360
107	3	135	265	480	540
108	57	127	266	300	360
109	57	127	267	300	360
110	265	141	269	480	540
111	139	146	274	360	420
112	4	294	280	300	360
113	37	126	280	300	360
114	168	42	280	420	480
115	57	192	282	300	360
116	52	109	282	420	480
117	3	135	284	480	540
118	149	98	284	300	360
119	15	52	286	300	360
120	246	133	289	360	420
121	64	170	293	300	360
122	262	80	294	420	480
123	241	183	301	420	480
124	8	4	305	420	480
125	80	131	307	420	480
126	250	124	308	480	540
127	80	86	312	420	480
128	282	104	312	360	420
129	119	214	313	480	540
130	280	158	317	360	420
131	103	8	322	420	480
132	47	121	326	420	480
133	139	33	330	360	420
134	246	123	332	480	540
135	207	149	333	420	480
136	47	121	334	480	540
137	149	98	336	480	540
138	206	121	338	480	540
139	214	234	339	480	540
140	5	189	339	480	540
141	52	109	341	420	480
142	57	127	346	480	540
143	246	133	346	420	480
144	71	294	347	420	480
145	170	53	350	480	540
146	279	189	353	420	480
147	198	159	354	420	480
148	159	42	355	480	540
149	5	189	356	420	480
150	82	35	363	480	540
151	152	29	363	480	540
152	136	295	367	420	480
153	296	235	368	480	540
154	159	42	368	420	480
155	139	33	374	480	540
156	103	8	375	480	540
157	43	52	379	420	480
158	213	119	381	480	540
159	152	29	388	480	540
160	117	155	392	420	480
161	205	44	393	420	480
162	272	70	401	420	480
163	177	281	401	420	480
164	48	141	404	420	480
165	214	234	405	420	480
166	117	155	405	480	540
167	157	50	406	480	540
168	191	49	407	480	540
169	188	69	411	480	540
170	280	158	411	420	480
171	262	80	414	480	540
172	106	168	422	480	540
173	16	22	424	480	540
174	242	70	425	480	540
175	119	214	431	480	540
176	25	191	435	480	540
177	205	44	438	480	540
178	16	22	444	480	540
179	29	130	445	480	540
180	289	79	447	480	540
181	71	294	447	480	540
182	198	159	452	480	540
183	80	131	462	480	540
184	15	52	462	480	540
185	238	206	462	480	540
186	43	52	462	480	540
187	136	295	465	480	540
188	117	155	465	480	540
189	242	70	469	480	540
190	56	212	469	480	540
191	234	107	472	480	540
192	214	234	476	480	540
193	157	50	478	480	540
